# lg_k, mean(lg_P), var(lg_P), mode(P)
-0.599761 2.108199 0.000001 128.291076
-0.574489 2.080815 0.000001 120.451439
-0.549218 2.079868 0.000002 120.188826
-0.523946 2.031030 0.000001 107.405756
-0.498675 1.931546 0.000000 85.417160
-0.473403 1.903139 0.000001 80.008668
-0.448131 1.857651 0.000000 72.052609
-0.422860 1.765731 0.000001 58.308075
-0.397588 1.744722 0.000000 55.554707
-0.372317 1.678980 0.000001 47.750567
-0.347045 1.672268 0.000001 47.018210
-0.321774 1.630807 0.000001 42.737018
-0.296502 1.561974 0.000001 36.472997
-0.271230 1.526220 0.000002 33.590432
-0.245959 1.455024 0.000000 28.511705
-0.220687 1.435999 0.000001 27.289604
-0.195416 1.392086 0.000000 24.665237
-0.170144 1.342864 0.000001 22.022249
-0.144872 1.302346 0.000001 20.060629
-0.119601 1.271573 0.000002 18.688207
-0.094329 1.186947 0.000001 15.379597
-0.069058 1.175896 0.000002 14.993085
-0.043786 1.119668 0.000002 13.172372
-0.018515 1.069917 0.000003 11.746565
0.006757 1.038392 0.000003 10.924105
0.032029 0.971759 0.000001 9.370389
0.057300 0.926848 0.000001 8.449795
0.082572 0.896510 0.000004 7.879548
0.107843 0.860524 0.000003 7.252997
0.133115 0.814045 0.000003 6.516859
0.158386 0.774680 0.000001 5.952199
0.183658 0.738575 0.000002 5.477354
0.208930 0.687157 0.000006 4.865673
0.234201 0.640836 0.000002 4.373510
0.259473 0.613435 0.000008 4.105982
0.284744 0.566664 0.000007 3.686777
0.310016 0.535476 0.000008 3.431291
0.335288 0.491654 0.000007 3.101976
0.360559 0.455775 0.000008 2.855994
0.385831 0.420003 0.000012 2.630117
0.411102 0.382740 0.000014 2.413831
0.436374 0.344624 0.000010 2.211058
0.461645 0.307914 0.000015 2.031791
0.486917 0.275009 0.000015 1.883542
0.512189 0.241310 0.000012 1.742934
0.537460 0.205515 0.000013 1.605034
0.562732 0.171697 0.000021 1.484738
0.588003 0.134811 0.000021 1.363836
0.613275 0.096068 0.000026 1.247411
0.638546 0.061161 0.000027 1.151065
0.663818 0.024177 0.000037 1.057041
0.689090 -0.010247 0.000037 0.976492
0.714361 -0.045012 0.000029 0.901407
0.739633 -0.080697 0.000036 0.830273
0.764904 -0.113383 0.000062 0.769971
0.790176 -0.149229 0.000079 0.708905
0.815447 -0.186203 0.000075 0.651064
0.840719 -0.226149 0.000109 0.593744
0.865991 -0.270416 0.000145 0.536104
0.891262 -0.306619 0.000151 0.493211
0.916534 -0.346333 0.000156 0.450100
0.941805 -0.383784 0.000131 0.412966
0.967077 -0.426858 0.000174 0.373888
0.992349 -0.465707 0.000235 0.341785
