# lg_k, mean(lg_P), var(lg_P), mode(P)
-0.599761 3.042837 0.000001 1103.658374
-0.574489 2.986271 0.000001 968.878848
-0.549218 2.953695 0.000001 898.860033
-0.523946 2.958909 0.000004 909.705453
-0.498675 2.921107 0.000001 833.882898
-0.473403 2.908425 0.000001 809.882393
-0.448131 2.826471 0.000001 670.607831
-0.422860 2.768307 0.000002 586.548085
-0.397588 2.766739 0.000001 584.433970
-0.372317 2.748161 0.000002 559.958065
-0.347045 2.729420 0.000001 536.312980
-0.321774 2.655957 0.000002 452.847827
-0.296502 2.634713 0.000003 431.227663
-0.271230 2.648652 0.000004 445.290874
-0.245959 2.609094 0.000006 406.519312
-0.220687 2.564811 0.000003 367.117502
-0.195416 2.550062 0.000002 354.860423
-0.170144 2.513664 0.000005 326.326342
-0.144872 2.495002 0.000002 312.606476
-0.119601 2.424787 0.000003 265.938514
-0.094329 2.451767 0.000008 282.974984
-0.069058 2.394821 0.000010 248.197597
-0.043786 2.405138 0.000017 254.154935
-0.018515 2.332852 0.000019 215.182517
0.006757 2.320995 0.000017 209.389990
0.032029 2.284935 0.000012 192.711236
0.057300 2.281768 0.000013 191.310253
0.082572 2.258866 0.000035 181.461550
0.107843 2.235228 0.000047 171.838296
0.133115 2.201167 0.000043 158.879673
0.158386 2.183042 0.000055 152.375349
0.183658 2.152152 0.000108 141.874223
0.208930 2.117969 0.000082 131.153114
0.234201 2.093086 0.000093 123.843225
0.259473 2.060208 0.000118 114.798560
0.284744 2.035800 0.000217 108.467514
0.310016 2.001124 0.000134 100.187990
0.335288 1.971977 0.000137 93.683164
0.360559 1.924628 0.000185 83.985081
0.385831 1.897402 0.000231 78.862374
0.411102 1.862633 0.000276 72.777704
0.436374 1.828140 0.000358 67.191551
0.461645 1.791218 0.000403 61.700637
0.486917 1.744657 0.000558 55.382300
0.512189 1.696054 0.000494 49.535377
0.537460 1.659021 0.000366 45.517551
0.562732 1.629376 0.000279 42.533660
0.588003 1.581331 0.000628 38.008812
0.613275 1.538764 0.000660 34.454410
0.638546 1.495213 0.000677 31.164120
0.663818 1.450697 0.000835 28.104433
0.689090 1.410045 0.000680 25.614078
0.714361 1.361001 0.000517 22.898636
0.739633 1.314414 0.000612 20.559123
0.764904 1.261505 0.000563 18.205732
0.790176 1.215013 0.000637 16.351084
0.815447 1.174856 0.000837 14.891213
0.840719 1.126530 0.000721 13.331235
0.865991 1.078570 0.000722 11.937350
0.891262 1.033016 0.000652 10.752625
0.916534 0.977844 0.000627 9.471082
0.941805 0.927111 0.000612 8.427568
0.967077 0.878911 0.000657 7.540457
0.992349 0.830496 0.000601 6.747045
