# lg_k, mean(lg_P), var(lg_P), mode(P)
-0.599761 2.712775 0.000001 516.145243
-0.574489 2.675393 0.000001 473.577271
-0.549218 2.669075 0.000002 466.736610
-0.523946 2.635895 0.000004 432.399731
-0.498675 2.574476 0.000001 375.381801
-0.473403 2.559967 0.000002 363.046892
-0.448131 2.501130 0.000001 317.049328
-0.422860 2.430485 0.000001 269.451867
-0.397588 2.417201 0.000002 261.334668
-0.372317 2.365198 0.000003 231.841839
-0.347045 2.350144 0.000003 223.943232
-0.321774 2.298583 0.000002 198.874752
-0.296502 2.284415 0.000003 192.489894
-0.271230 2.269476 0.000004 185.980737
-0.245959 2.177875 0.000005 150.613141
-0.220687 2.169148 0.000003 147.618904
-0.195416 2.155478 0.000006 143.042564
-0.170144 2.090396 0.000003 123.137096
-0.144872 2.061499 0.000005 115.208888
-0.119601 2.026926 0.000004 106.393637
-0.094329 2.026601 0.000008 106.312082
-0.069058 1.963763 0.000028 91.980770
-0.043786 1.955521 0.000020 90.255590
-0.018515 1.945803 0.000011 88.262888
0.006757 1.925602 0.000017 84.248560
0.032029 1.881741 0.000017 76.155566
0.057300 1.863254 0.000022 72.980083
0.082572 1.835828 0.000039 68.507458
0.107843 1.824111 0.000051 66.679795
0.133115 1.774240 0.000052 59.445878
0.158386 1.765984 0.000056 58.325036
0.183658 1.749110 0.000058 56.101818
0.208930 1.722959 0.000070 52.819973
0.234201 1.690243 0.000097 48.980092
0.259473 1.668118 0.000124 46.540709
0.284744 1.637153 0.000152 43.331478
0.310016 1.614453 0.000105 41.135089
0.335288 1.581440 0.000149 38.115081
0.360559 1.561494 0.000186 36.397028
0.385831 1.534842 0.000172 34.233082
0.411102 1.498468 0.000326 31.456946
0.436374 1.470138 0.000378 29.462356
0.461645 1.431221 0.000512 26.917875
0.486917 1.396925 0.000456 24.881446
0.512189 1.367506 0.000381 23.261027
0.537460 1.335137 0.000390 21.589335
0.562732 1.295448 0.000279 19.715413
0.588003 1.246321 0.000466 17.589219
0.613275 1.207713 0.000507 16.089569
0.638546 1.165274 0.000576 14.586418
0.663818 1.120928 0.000581 13.170124
0.689090 1.081324 0.000676 12.016182
0.714361 1.045922 0.000538 11.083646
0.739633 1.002928 0.000624 10.034388
0.764904 0.955171 0.000620 8.989641
0.790176 0.906760 0.000776 8.034756
0.815447 0.863039 0.000798 7.264451
0.840719 0.817286 0.000841 6.536567
0.865991 0.771347 0.000783 5.882269
0.891262 0.729000 0.000692 5.338354
0.916534 0.682561 0.000682 4.797240
0.941805 0.635803 0.000758 4.305841
0.967077 0.589084 0.000809 3.865648
0.992349 0.542603 0.000770 3.474011
