# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.191972 0.000097 1555.062007
-1.560025 3.175789 0.000085 1498.282146
-1.520288 3.152623 0.000082 1420.474329
-1.480552 3.128646 0.000117 1343.926640
-1.440816 3.100240 0.000145 1258.656197
-1.401080 3.062535 0.000114 1154.178693
-1.361343 3.032422 0.000145 1076.683364
-1.321607 2.999668 0.000150 998.443321
-1.281871 2.967748 0.000115 927.863926
-1.242135 2.942133 0.000117 874.707670
-1.202399 2.915342 0.000089 822.502998
-1.162662 2.884194 0.000100 765.531723
-1.122926 2.841819 0.000119 694.298497
-1.083190 2.796454 0.000130 625.394156
-1.043454 2.736243 0.000144 544.393377
-1.003717 2.675052 0.000175 472.769350
-0.963981 2.613295 0.000169 410.116010
-0.924245 2.569142 0.000094 370.617671
-0.884509 2.528654 0.000139 337.547229
-0.844773 2.470145 0.000120 295.031228
-0.805036 2.398024 0.000146 249.854869
-0.765300 2.334107 0.000151 215.655256
-0.725564 2.271552 0.000129 186.747983
-0.685828 2.215428 0.000142 164.096950
-0.646091 2.143629 0.000198 139.050708
-0.606355 2.076827 0.000169 119.244482
-0.566619 2.008373 0.000114 101.885216
-0.526883 1.934579 0.000130 85.956619
-0.487147 1.867016 0.000090 73.588369
-0.447410 1.797900 0.000116 62.752804
-0.407674 1.725576 0.000132 53.121744
-0.367938 1.654535 0.000130 45.106031
-0.328202 1.583010 0.000126 38.257768
-0.288465 1.508490 0.000125 32.225666
-0.248729 1.436647 0.000125 27.312364
-0.208993 1.365452 0.000135 23.181444
-0.169257 1.293429 0.000138 19.638589
-0.129520 1.221340 0.000414 16.610598
-0.089784 1.150709 0.000134 14.138400
-0.050048 1.080011 0.000177 12.011671
-0.010312 1.008735 0.000201 10.192285
0.029424 0.941408 0.000168 8.730124
0.069161 0.872447 0.000204 7.446944
0.108897 0.804995 0.000146 6.377604
0.148633 0.739754 0.000193 5.486686
0.188369 0.674875 0.000191 4.725362
0.228106 0.609453 0.000194 4.064499
0.267842 0.547133 0.000234 3.520411
0.307578 0.485438 0.000251 3.053933
0.347314 0.423840 0.000305 2.649341
0.387050 0.365521 0.000339 2.316013
0.426787 0.305340 0.000557 2.013990
0.466523 0.252408 0.000438 1.784022
0.506259 0.197829 0.000473 1.573043
0.545995 0.148387 0.000518 1.403444
0.585732 0.088657 0.000875 1.220793
0.625468 0.022759 0.001089 1.047738
0.665204 -0.031533 0.001363 0.923268
0.704940 -0.071931 0.001095 0.842455
0.744677 -0.135132 0.001569 0.726531
0.784413 -0.181695 0.001812 0.651829
0.824149 -0.238317 0.002146 0.571137
0.863885 -0.300348 0.002202 0.494973
0.903621 -0.346579 0.002374 0.444585
