# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.716391 0.000105 5201.747742
-1.560025 3.700313 0.000192 5010.387762
-1.520288 3.680344 0.000112 4787.248963
-1.480552 3.653054 0.000132 4495.203653
-1.440816 3.625840 0.000153 4221.706838
-1.401080 3.582922 0.000136 3824.809845
-1.361343 3.553637 0.000161 3574.917858
-1.321607 3.522106 0.000173 3324.349304
-1.281871 3.489450 0.000147 3083.977234
-1.242135 3.465578 0.000089 2919.940691
-1.202399 3.438926 0.000128 2745.553280
-1.162662 3.407039 0.000110 2551.435120
-1.122926 3.359783 0.000116 2288.317799
-1.083190 3.317175 0.000126 2074.367366
-1.043454 3.257937 0.000134 1809.790211
-1.003717 3.197802 0.000165 1575.511954
-0.963981 3.134272 0.000127 1361.380102
-0.924245 3.091978 0.000102 1235.219044
-0.884509 3.054226 0.000134 1132.185543
-0.844773 2.992526 0.000100 982.419049
-0.805036 2.926431 0.000123 843.620035
-0.765300 2.864486 0.000133 731.440604
-0.725564 2.809923 0.000124 645.114347
-0.685828 2.748607 0.000120 560.183304
-0.646091 2.684179 0.000137 482.906064
-0.606355 2.626505 0.000143 422.839483
-0.566619 2.559792 0.000141 362.632592
-0.526883 2.496901 0.000340 313.413840
-0.487147 2.439120 0.000138 274.664686
-0.447410 2.374433 0.000161 236.625518
-0.407674 2.312987 0.000139 205.431262
-0.367938 2.260764 0.000140 182.155188
-0.328202 2.202551 0.000159 159.288825
-0.288465 2.135130 0.000145 136.394179
-0.248729 2.084908 0.000142 121.501386
-0.208993 2.027292 0.000163 106.394178
-0.169257 1.968798 0.000198 92.969885
-0.129520 1.914431 0.000157 82.048369
-0.089784 1.861497 0.000183 72.623165
-0.050048 1.813358 0.000184 65.003290
-0.010312 1.760849 0.000232 57.585523
0.029424 1.714565 0.001601 51.390160
0.069161 1.664838 0.000257 46.157910
0.108897 1.620952 0.000329 41.705705
0.148633 1.573824 0.000474 37.388005
0.188369 1.529971 0.000511 33.790578
0.228106 1.487531 0.000398 30.663046
0.267842 1.440982 0.000544 27.525146
0.307578 1.402041 0.000588 25.158660
0.347314 1.355831 0.000597 22.618109
0.387050 1.311161 0.000636 20.403173
0.426787 1.262078 0.000764 18.210423
0.466523 1.214669 0.000724 16.330590
0.506259 1.156429 0.003180 14.096375
0.545995 1.091502 0.000817 12.291943
0.585732 1.029144 0.000494 10.666130
0.625468 0.963358 0.000623 9.160600
0.665204 0.907526 0.001142 8.033325
0.704940 0.862894 0.000420 7.276556
0.744677 0.789163 0.000500 6.137803
0.784413 0.718590 0.001181 5.198411
0.824149 0.654379 0.001381 4.479183
0.863885 0.605033 0.003018 3.963543
0.903621 0.522304 0.001922 3.295179
