# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.977480 0.000104 9489.461573
-1.560025 3.941417 0.000020 8737.181195
-1.520288 3.905132 0.000128 8032.250385
-1.480552 3.854181 0.000190 7140.738062
-1.440816 3.809632 0.000166 6445.406906
-1.401080 3.742609 0.000126 5524.826440
-1.361343 3.700145 0.000124 5010.253512
-1.321607 3.654770 0.000202 4511.339339
-1.281871 3.610303 0.000108 4074.312264
-1.242135 3.581657 0.000079 3814.834314
-1.202399 3.552415 0.000149 3565.099620
-1.162662 3.512545 0.000091 3253.374802
-1.122926 3.454104 0.000240 2841.531311
-1.083190 3.395262 0.000132 2482.896656
-1.043454 3.305668 0.000164 2019.721613
-1.003717 3.230183 0.000176 1697.371713
-0.963981 3.159952 0.000121 1444.354868
-0.924245 3.121055 0.000086 1320.860330
-0.884509 3.081374 0.000125 1205.272072
-0.844773 3.006137 0.000100 1013.691992
-0.805036 2.916638 0.000186 824.534276
-0.765300 2.852786 0.000126 712.027136
-0.725564 2.798692 0.000105 628.709254
-0.685828 2.728142 0.000145 534.329246
-0.646091 2.649908 0.000217 446.074975
-0.606355 2.588695 0.000103 387.665041
-0.566619 2.519762 0.000139 330.706298
-0.526883 2.448406 0.000144 280.590647
-0.487147 2.385232 0.000169 242.573414
-0.447410 2.317592 0.000171 207.586348
-0.407674 2.254303 0.000157 179.448960
-0.367938 2.192611 0.000209 155.642759
-0.328202 2.126709 0.000167 133.759530
-0.288465 2.056471 0.000158 113.790974
-0.248729 1.994791 0.000157 98.725499
-0.208993 1.934568 0.000160 85.940862
-0.169257 1.878089 0.000170 75.456523
-0.129520 1.821665 0.000264 66.230410
-0.089784 1.767133 0.000280 58.410014
-0.050048 1.713208 0.000291 51.586613
-0.010312 1.661579 0.000282 45.806748
0.029424 1.606799 0.000353 40.363157
0.069161 1.565731 0.000365 36.718942
0.108897 1.509508 0.000472 32.241854
0.148633 1.463790 0.000580 29.003836
0.188369 1.427799 0.000595 26.694957
0.228106 1.387306 0.000486 24.332445
0.267842 1.339416 0.000806 21.755017
0.307578 1.299011 0.000675 19.836097
0.347314 1.238490 0.000976 17.228290
0.387050 1.207105 0.001068 16.019430
0.426787 1.152923 0.001022 14.143934
0.466523 1.102154 0.000960 12.587582
0.506259 1.056582 0.001247 11.316449
0.545995 1.007631 0.001560 10.093450
0.585732 0.960510 0.002229 9.023554
0.625468 0.928297 0.001904 8.392932
0.665204 0.867595 0.002530 7.273937
0.704940 0.797689 0.002019 6.209247
0.744677 0.744040 0.002394 5.476806
0.784413 0.693024 0.002301 4.872205
0.824149 0.627923 0.003293 4.171957
0.863885 0.559788 0.003505 3.562184
0.903621 0.475750 0.003600 2.933999
