# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.403453 0.000140 2530.055155
-1.560025 3.381224 0.000169 2403.452929
-1.520288 3.347615 0.000192 2224.200338
-1.480552 3.315401 0.000201 2065.086423
-1.440816 3.276183 0.000302 1885.762570
-1.401080 3.223589 0.000181 1671.752207
-1.361343 3.179797 0.000162 1511.558488
-1.321607 3.141161 0.000296 1381.912678
-1.281871 3.098588 0.000312 1252.768348
-1.242135 3.066267 0.000160 1163.854981
-1.202399 3.034569 0.000295 1081.156248
-1.162662 2.998184 0.000142 995.078893
-1.122926 2.953260 0.000163 897.189338
-1.083190 2.908119 0.000216 808.390449
-1.043454 2.842547 0.000199 695.165292
-1.003717 2.769597 0.000203 587.664848
-0.963981 2.690560 0.000209 489.868796
-0.924245 2.634549 0.000181 430.656716
-0.884509 2.593769 0.000174 392.075209
-0.844773 2.540241 0.000171 346.615424
-0.805036 2.468992 0.000222 294.090303
-0.765300 2.385445 0.000194 242.659961
-0.725564 2.318643 0.000194 208.062985
-0.685828 2.257397 0.000225 180.666900
-0.646091 2.184694 0.000192 152.845609
-0.606355 2.108348 0.000233 128.177784
-0.566619 2.035918 0.000210 108.501386
-0.526883 1.962672 0.000169 91.681595
-0.487147 1.890024 0.000186 77.552321
-0.447410 1.814307 0.000198 65.140382
-0.407674 1.737467 0.000228 54.568438
-0.367938 1.663450 0.000234 46.016267
-0.328202 1.587470 0.000275 38.622073
-0.288465 1.507470 0.000272 32.125104
-0.248729 1.434126 0.000225 27.139856
-0.208993 1.360055 0.000223 22.884504
-0.169257 1.283574 0.000737 19.137148
-0.129520 1.208586 0.000329 16.137196
-0.089784 1.134108 0.000251 13.599716
-0.050048 1.062234 0.000294 11.522800
-0.010312 0.989424 0.000512 9.732971
0.029424 0.920009 0.000314 8.303950
0.069161 0.846259 0.000359 7.005381
0.108897 0.776317 0.000551 5.957283
0.148633 0.708451 0.000474 5.097521
0.188369 0.638362 0.000527 4.336596
0.228106 0.571990 0.000388 3.724736
0.267842 0.508801 0.000575 3.217190
0.307578 0.442123 0.000590 2.759086
0.347314 0.379684 0.000593 2.389568
0.387050 0.317565 0.000755 2.069320
0.426787 0.252904 0.001614 1.774960
0.466523 0.197098 0.000887 1.566948
0.506259 0.153447 0.000799 1.417778
0.545995 0.098599 0.000831 1.249351
0.585732 0.041090 0.001209 1.092212
0.625468 -0.007898 0.001905 0.972107
0.665204 -0.089837 0.001973 0.804676
0.704940 -0.126913 0.001503 0.740674
0.744677 -0.207040 0.002322 0.613216
0.784413 -0.271198 0.002732 0.527851
0.824149 -0.323025 0.002915 0.468018
0.863885 -0.406268 0.003840 0.384495
0.903621 -0.439218 0.003922 0.356247
