# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.885298 0.000176 7671.708170
-1.560025 3.869928 0.000093 7408.228614
-1.520288 3.848440 0.000033 7052.852089
-1.480552 3.821117 0.000149 6618.714404
-1.440816 3.794812 0.000157 6229.452547
-1.401080 3.749395 0.000120 5612.009974
-1.361343 3.721714 0.000137 5264.997045
-1.321607 3.689791 0.000181 4890.739263
-1.281871 3.655555 0.000107 4521.772868
-1.242135 3.633995 0.000089 4303.187619
-1.202399 3.607346 0.000094 4046.964072
-1.162662 3.574610 0.000101 3752.981578
-1.122926 3.526150 0.000138 3356.084714
-1.083190 3.482442 0.000118 3035.081111
-1.043454 3.420677 0.000132 2632.527296
-1.003717 3.367622 0.000124 2329.896564
-0.963981 3.304691 0.000147 2015.364007
-0.924245 3.260400 0.000102 1820.391694
-0.884509 3.221058 0.000155 1662.267970
-0.844773 3.159453 0.000103 1442.834869
-0.805036 3.098996 0.000129 1255.160337
-0.765300 3.038600 0.000125 1092.228978
-0.725564 2.982094 0.000126 958.965256
-0.685828 2.924192 0.000116 839.316814
-0.646091 2.862982 0.000140 728.887049
-0.606355 2.809458 0.000120 644.437987
-0.566619 2.745989 0.000121 556.814875
-0.526883 2.687148 0.000126 486.247397
-0.487147 2.630386 0.000139 426.644678
-0.447410 2.572477 0.000137 373.389660
-0.407674 2.518931 0.000262 329.858608
-0.367938 2.463410 0.000173 290.410638
-0.328202 2.409715 0.000161 256.651370
-0.288465 2.353581 0.000172 225.519226
-0.248729 2.309798 0.002559 201.329029
-0.208993 2.255179 0.000608 179.382611
-0.169257 2.206245 0.000216 160.600405
-0.129520 2.162547 0.001329 144.373494
-0.089784 2.123160 0.001376 131.823282
-0.050048 2.073364 0.001073 117.732074
-0.010312 2.029168 0.001317 106.202806
0.029424 1.996072 0.000808 98.676073
0.069161 1.960477 0.002155 90.264213
0.108897 1.916036 0.002229 81.452485
0.148633 1.870822 0.001967 73.501104
0.188369 1.834483 0.003488 67.058099
0.228106 1.797253 0.004789 61.125798
0.267842 1.741114 0.000540 54.937867
0.307578 1.696956 0.000599 49.610804
0.347314 1.655166 0.000624 45.053594
0.387050 1.609242 0.000758 40.503806
0.426787 1.562784 0.000906 36.366201
0.466523 1.513746 0.000859 32.491448
0.506259 1.456678 0.000826 28.495540
0.545995 1.401578 0.000854 25.096321
0.585732 1.333207 0.000942 21.430746
0.625468 1.256573 0.001178 17.941541
0.665204 1.198631 0.001399 15.682328
0.704940 1.156068 0.001153 14.236780
0.744677 1.072916 0.001208 11.752613
0.784413 1.009043 0.001495 10.129799
0.824149 0.951348 0.001689 8.860536
0.863885 0.879764 0.001780 7.510447
0.903621 0.840268 0.002450 6.833257
