# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.338534 0.000079 21794.791056
-1.560025 4.318532 0.000025 20819.692855
-1.520288 4.316582 0.000104 20717.729837
-1.480552 4.304773 0.000142 20157.943965
-1.440816 4.285430 0.000183 19275.621038
-1.401080 4.239198 0.000153 17331.838148
-1.361343 4.218731 0.000137 16535.461933
-1.321607 4.190304 0.000203 15482.317524
-1.281871 4.150217 0.000409 14101.814165
-1.242135 4.144251 0.000085 13933.334531
-1.202399 4.123940 0.000125 13293.899720
-1.162662 4.094314 0.000096 12419.158862
-1.122926 4.046252 0.000128 11116.224750
-1.083190 4.015029 0.000129 10345.032275
-1.043454 3.953111 0.000142 8969.827001
-1.003717 3.899878 0.000114 7936.246915
-0.963981 3.845660 0.000130 7004.233167
-0.924245 3.815019 0.000106 6527.916013
-0.884509 3.775901 0.000109 5965.550086
-0.844773 3.714511 0.000102 5179.362530
-0.805036 3.651589 0.000135 4480.016744
-0.765300 3.615457 0.000149 4122.060364
-0.725564 3.570446 0.000114 3716.910781
-0.685828 3.508588 0.000111 3223.540956
-0.646091 3.476922 0.000137 2996.447708
-0.606355 3.434353 0.000143 2716.582345
-0.566619 3.376825 0.000131 2379.697855
-0.526883 3.344159 0.000135 2207.234576
-0.487147 3.294007 0.000133 1966.523511
-0.447410 3.253889 0.000148 1792.872346
-0.407674 3.216462 0.000155 1644.771359
-0.367938 3.178079 0.000155 1505.643969
-0.328202 3.146795 0.000164 1400.934238
-0.288465 3.103633 0.000136 1268.582607
-0.248729 3.067456 0.000156 1167.070884
-0.208993 3.035967 0.000149 1085.483839
-0.169257 2.999123 0.000144 997.221808
-0.129520 2.967915 0.000213 927.737278
-0.089784 2.929528 0.000206 849.285815
-0.050048 2.891957 0.000212 778.879739
-0.010312 2.850098 0.000285 707.035066
0.029424 2.817104 0.000350 655.084762
0.069161 2.778582 0.000345 599.496846
0.108897 2.724475 0.000368 529.208706
0.148633 2.681929 0.000472 479.559951
0.188369 2.632842 0.000407 428.455298
0.228106 2.582694 0.000447 381.649829
0.267842 2.522256 0.000651 331.709226
0.307578 2.467672 0.000762 292.359179
0.347314 2.417606 0.000880 260.363633
0.387050 2.355256 0.000875 225.549266
0.426787 2.299756 0.001092 198.263522
0.466523 2.243754 0.001401 173.991875
0.506259 2.191922 0.001379 154.435641
0.545995 2.123690 0.001364 131.992537
0.585732 2.064524 0.001431 115.140509
0.625468 2.078512 0.002341 118.337342
0.665204 1.957231 0.001897 89.714475
0.704940 1.815066 0.001728 64.727387
0.744677 1.855208 0.002528 70.694786
0.784413 1.740030 0.001867 54.416639
0.824149 1.674925 0.002049 46.795849
0.863885 1.594192 0.002180 38.830454
0.903621 1.510102 0.002882 31.876123
