# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.939086 0.000084 8687.448620
-1.560025 3.920436 0.000090 8322.009393
-1.520288 3.891199 0.000656 7756.896209
-1.480552 3.857311 0.000126 7194.848791
-1.440816 3.829634 0.000164 6749.272692
-1.401080 3.782838 0.000126 6061.038479
-1.361343 3.752969 0.000130 5658.078227
-1.321607 3.722528 0.000214 5272.720367
-1.281871 3.693487 0.000127 4933.950013
-1.242135 3.673992 0.000115 4717.668351
-1.202399 3.651516 0.000102 4480.038185
-1.162662 3.613408 0.000099 4103.734250
-1.122926 3.562005 0.000126 3645.148159
-1.083190 3.511776 0.000123 3247.088049
-1.043454 3.440863 0.000122 2757.917532
-1.003717 3.389803 0.000182 2451.226568
-0.963981 3.334405 0.000122 2158.359463
-0.924245 3.301020 0.000090 1998.995778
-0.884509 3.257517 0.000135 1808.033169
-0.844773 3.187804 0.000098 1540.202300
-0.805036 3.115270 0.000124 1303.120163
-0.765300 3.065666 0.000145 1162.335257
-0.725564 3.026012 0.000112 1061.093919
-0.685828 2.948237 0.000151 886.927527
-0.646091 2.893519 0.000164 781.881105
-0.606355 2.843019 0.000065 696.415632
-0.566619 2.780127 0.000124 602.340250
-0.526883 2.723388 0.000526 527.443389
-0.487147 2.669106 0.000149 466.405039
-0.447410 2.613369 0.000163 410.198588
-0.407674 2.560696 0.000141 363.388580
-0.367938 2.509642 0.000163 323.048260
-0.328202 2.461536 0.000161 289.177557
-0.288465 2.409995 0.000172 256.801718
-0.248729 2.363149 0.000213 230.493218
-0.208993 2.314274 0.000204 205.970442
-0.169257 2.265218 0.000215 183.959623
-0.129520 2.217236 0.000228 164.706778
-0.089784 2.174915 0.000238 149.405441
-0.050048 2.131581 0.000508 135.024205
-0.010312 2.092714 0.000555 123.434548
0.029424 2.050487 0.000660 111.935405
0.069161 2.011056 0.001294 101.876881
0.108897 1.970368 0.001286 92.769715
0.148633 1.930292 0.000653 84.876858
0.188369 1.888357 0.000895 76.965408
0.228106 1.850488 0.000876 70.545815
0.267842 1.805340 0.000659 63.653536
0.307578 1.763004 0.000658 57.741600
0.347314 1.717335 0.000766 51.948224
0.387050 1.664493 0.000890 45.966808
0.426787 1.611425 0.001062 40.642421
0.466523 1.557977 0.000925 35.962264
0.506259 1.504380 0.001028 31.769645
0.545995 1.447994 0.001026 27.901796
0.585732 1.392047 0.001267 24.497888
0.625468 1.320070 0.001368 20.745275
0.665204 1.258753 0.001536 17.997706
0.704940 1.185149 0.001615 15.185559
0.744677 1.115582 0.002013 12.910620
0.784413 1.034059 0.001960 10.704008
0.824149 0.969535 0.002042 9.222152
0.863885 0.898837 0.002131 7.833013
0.903621 0.834944 0.002420 6.751060
