# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.610895 0.000364 4074.338317
-1.560025 3.581631 0.000128 3813.616901
-1.520288 3.546194 0.000147 3514.429442
-1.480552 3.505411 0.000148 3199.418110
-1.440816 3.461658 0.000144 2892.853549
-1.401080 3.405916 0.000160 2544.177407
-1.361343 3.366483 0.000124 2323.792496
-1.321607 3.325433 0.000151 2113.907510
-1.281871 3.289944 0.000115 1948.410237
-1.242135 3.261151 0.000094 1823.623621
-1.202399 3.235081 0.000100 1717.324208
-1.162662 3.195170 0.000151 1566.113135
-1.122926 3.140178 0.000148 1379.866200
-1.083190 3.087392 0.000153 1221.914092
-1.043454 3.011798 0.000158 1026.677176
-1.003717 2.944426 0.000143 879.217396
-0.963981 2.877269 0.000128 753.309171
-0.924245 2.838864 0.000108 689.629335
-0.884509 2.790510 0.000129 616.895133
-0.844773 2.732410 0.000107 539.713588
-0.805036 2.646147 0.000144 442.399064
-0.765300 2.582833 0.000131 382.411942
-0.725564 2.519945 0.000135 330.852214
-0.685828 2.443819 0.000094 277.716716
-0.646091 2.383606 0.000121 241.729091
-0.606355 2.319290 0.000131 208.443023
-0.566619 2.256149 0.000147 180.223163
-0.526883 2.186048 0.000160 153.348111
-0.487147 2.124571 0.000127 133.131069
-0.447410 2.053534 0.000164 113.020218
-0.407674 1.979096 0.000169 95.215192
-0.367938 1.921134 0.000163 83.322082
-0.328202 1.856570 0.000177 71.806359
-0.288465 1.784600 0.000171 60.842226
-0.248729 1.715922 0.000895 51.744131
-0.208993 1.651878 0.000756 44.682325
-0.169257 1.585995 0.001171 38.308836
-0.129520 1.519607 0.001538 32.814536
-0.089784 1.461130 0.002200 28.580149
-0.050048 1.399144 0.001100 24.923580
-0.010312 1.348290 0.000517 22.238160
0.029424 1.288781 0.001551 19.284546
0.069161 1.236664 0.001367 17.120497
0.108897 1.186562 0.001475 15.246369
0.148633 1.133209 0.001995 13.446710
0.188369 1.087466 0.000491 12.199283
0.228106 1.043329 0.000754 11.005104
0.267842 1.001444 0.000565 10.003293
0.307578 0.957709 0.000544 9.045965
0.347314 0.914305 0.000811 8.174036
0.387050 0.875054 0.000638 7.474549
0.426787 0.828242 0.000786 6.705532
0.466523 0.799475 0.000866 6.273092
0.506259 0.755038 0.001092 5.656191
0.545995 0.711817 0.001290 5.115021
0.585732 0.673145 0.001212 4.681160
0.625468 0.630420 0.001238 4.241974
0.665204 0.592252 0.001490 3.879904
0.704940 0.523416 0.001397 3.312831
0.744677 0.489921 0.001697 3.062055
0.784413 0.450214 0.001687 2.794656
0.824149 0.406201 0.001942 2.521910
0.863885 0.345247 0.002287 2.187668
0.903621 0.307477 0.002698 2.001078
