# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.762854 0.000106 5789.079167
-1.560025 3.745609 0.000117 5563.403998
-1.520288 3.723205 0.000122 5283.517535
-1.480552 3.694537 0.000130 4945.819908
-1.440816 3.664598 0.000126 4616.436219
-1.401080 3.620462 0.000167 4169.435440
-1.361343 3.590056 0.000131 3888.255778
-1.321607 3.554024 0.000249 3576.426962
-1.281871 3.510689 0.000110 3239.196763
-1.242135 3.488443 0.000135 3077.028688
-1.202399 3.455407 0.000104 2852.113170
-1.162662 3.421181 0.000109 2635.900049
-1.122926 3.378311 0.000090 2388.385919
-1.083190 3.333209 0.000114 2152.517034
-1.043454 3.270788 0.000116 1864.323468
-1.003717 3.215441 0.000116 1641.243717
-0.963981 3.142329 0.000158 1386.644341
-0.924245 3.090265 0.000153 1230.017812
-0.884509 3.049249 0.000109 1119.433330
-0.844773 2.987706 0.000123 971.456100
-0.805036 2.930434 0.000106 851.509386
-0.765300 2.862532 0.000090 728.323454
-0.725564 2.797730 0.000116 627.280827
-0.685828 2.737355 0.000141 545.794567
-0.646091 2.677483 0.000128 475.541896
-0.606355 2.608179 0.000115 405.428475
-0.566619 2.544797 0.000449 349.755092
-0.526883 2.483834 0.000142 304.443398
-0.487147 2.418018 0.000151 261.619148
-0.447410 2.355895 0.000144 226.758812
-0.407674 2.293799 0.000166 196.524490
-0.367938 2.226581 0.000180 168.331976
-0.328202 2.167989 0.000159 147.102979
-0.288465 2.105263 0.000185 127.302596
-0.248729 2.049756 0.000177 112.033692
-0.208993 1.993618 0.000270 98.400134
-0.169257 1.935084 0.000751 85.773806
-0.129520 1.877161 0.000182 75.290758
-0.089784 1.827115 0.000233 67.077654
-0.050048 1.772831 0.000195 59.208269
-0.010312 1.724412 0.000246 52.947538
0.029424 1.672298 0.000352 46.933980
0.069161 1.622991 0.000260 41.917286
0.108897 1.574746 0.000379 37.486451
0.148633 1.531392 0.000385 33.923993
0.188369 1.483830 0.000386 30.404758
0.228106 1.435309 0.000499 27.174440
0.267842 1.389034 0.000463 24.432482
0.307578 1.343195 0.000515 21.979063
0.347314 1.296995 0.000592 19.752971
0.387050 1.248213 0.000703 17.643937
0.426787 1.197113 0.001052 15.656373
0.466523 1.142253 0.000773 13.818896
0.506259 1.087663 0.000667 12.193497
0.545995 1.035977 0.000903 10.811802
0.585732 0.963135 0.000599 9.157064
0.625468 0.906798 0.000677 8.039691
0.665204 0.842693 0.000973 6.925525
0.704940 0.783621 0.000440 6.061882
0.744677 0.701736 0.000577 5.016591
0.784413 0.636409 0.001348 4.298395
0.824149 0.564054 0.001367 3.638366
0.863885 0.484265 0.001971 3.018044
0.903621 0.426606 0.002457 2.636016
