# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.231216 0.000185 17013.341920
-1.560025 4.217356 0.000113 16485.270502
-1.520288 4.186745 0.000146 15360.629062
-1.480552 4.155085 0.000130 14281.911313
-1.440816 4.123229 0.000163 13269.480736
-1.401080 4.064352 0.000142 11588.420115
-1.361343 4.034427 0.000117 10818.252519
-1.321607 3.997300 0.000103 9932.615299
-1.281871 3.962495 0.000123 9166.659377
-1.242135 3.940716 0.000079 8720.339885
-1.202399 3.916894 0.000090 8254.439929
-1.162662 3.889218 0.000092 7744.722759
-1.122926 3.838329 0.000126 6887.135881
-1.083190 3.790646 0.000107 6171.618079
-1.043454 3.720458 0.000107 5250.639308
-1.003717 3.659900 0.000099 4567.429978
-0.963981 3.592401 0.000101 3909.915824
-0.924245 3.559082 0.000091 3621.372447
-0.884509 3.518099 0.000137 3294.463560
-0.844773 3.453793 0.000082 2841.869168
-0.805036 3.391895 0.000102 2464.107151
-0.765300 3.338032 0.000092 2176.807732
-0.725564 3.285442 0.000108 1928.383381
-0.685828 3.228648 0.000123 1691.857562
-0.646091 3.172219 0.000138 1485.602405
-0.606355 3.118479 0.000136 1312.699370
-0.566619 3.062823 0.000141 1154.776694
-0.526883 3.013800 0.000304 1030.623206
-0.487147 2.959856 0.000189 910.797665
-0.447410 2.911065 0.000156 814.151550
-0.407674 2.865474 0.000139 733.082685
-0.367938 2.817325 0.000144 656.134330
-0.328202 2.772321 0.000130 591.590957
-0.288465 2.728360 0.000124 534.656208
-0.248729 2.685210 0.000161 483.992874
-0.208993 2.646316 0.000208 442.422949
-0.169257 2.611973 0.000148 408.914924
-0.129520 2.570620 0.000129 371.811733
-0.089784 2.531208 0.000149 339.519243
-0.050048 2.497138 0.000607 313.141828
-0.010312 2.452634 0.002430 279.922962
0.029424 2.415821 0.001784 258.055599
0.069161 2.372050 0.002085 232.943302
0.108897 2.332217 0.001717 212.942635
0.148633 2.285723 0.001890 191.148335
0.188369 2.244078 0.000766 174.708406
0.228106 2.192380 0.000775 155.094307
0.267842 2.152060 0.000645 141.440796
0.307578 2.100834 0.000818 125.588459
0.347314 2.043557 0.000915 110.014251
0.387050 1.986726 0.001037 96.457882
0.426787 1.922717 0.001009 83.251836
0.466523 1.858790 0.000953 71.878073
0.506259 1.767323 0.000947 58.229413
0.545995 1.715513 0.001123 51.633113
0.585732 1.622695 0.000990 41.726885
0.625468 1.545892 0.001064 34.949631
0.665204 1.475104 0.001260 29.662142
0.704940 1.402372 0.001373 25.073192
0.744677 1.336704 0.001880 21.496808
0.784413 1.264686 0.001896 18.210432
0.824149 1.182313 0.002142 15.044595
0.863885 1.113241 0.002304 12.821432
0.903621 1.027189 0.002394 10.511768
