# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.800718 0.000090 6316.994880
-1.560025 3.781443 0.000099 6042.494883
-1.520288 3.754069 0.000129 5672.469426
-1.480552 3.725526 0.000191 5309.906328
-1.440816 3.690821 0.000172 4902.582870
-1.401080 3.645807 0.000164 4420.079041
-1.361343 3.616615 0.000137 4133.315369
-1.321607 3.575791 0.000230 3760.636398
-1.281871 3.558194 0.000205 3611.776169
-1.242135 3.538717 0.000089 3455.502230
-1.202399 3.515214 0.000108 3273.140592
-1.162662 3.475624 0.000108 2987.969326
-1.122926 3.427995 0.000129 2677.304457
-1.083190 3.373188 0.000113 2360.080910
-1.043454 3.304485 0.000121 2014.687122
-1.003717 3.249610 0.000131 1775.448714
-0.963981 3.198160 0.000166 1576.804375
-0.924245 3.165374 0.000096 1462.690953
-0.884509 3.121343 0.000116 1321.529016
-0.844773 3.049519 0.000104 1120.155783
-0.805036 2.976488 0.000125 946.673445
-0.765300 2.929286 0.000117 849.214007
-0.725564 2.882027 0.000114 761.668434
-0.685828 2.808857 0.000143 643.467383
-0.646091 2.746818 0.000140 557.823411
-0.606355 2.702889 0.000101 504.263005
-0.566619 2.628743 0.000135 425.041906
-0.526883 2.567758 0.000144 369.339760
-0.487147 2.514821 0.000122 326.995108
-0.447410 2.453833 0.000146 284.117151
-0.407674 2.400125 0.000155 251.054944
-0.367938 2.345398 0.000201 221.276908
-0.328202 2.290046 0.000463 194.526493
-0.288465 2.232985 0.000202 170.812373
-0.248729 2.185116 0.001206 152.173483
-0.208993 2.125782 0.000195 133.454417
-0.169257 2.079896 0.000633 119.794811
-0.129520 2.026784 0.003605 104.347617
-0.089784 1.979126 0.003273 93.667866
-0.050048 1.934323 0.001545 85.263804
-0.010312 1.881498 0.002111 75.272786
0.029424 1.840004 0.001377 68.680371
0.069161 1.789895 0.002924 60.696119
0.108897 1.752926 0.004094 55.398788
0.148633 1.706243 0.002832 50.086638
0.188369 1.666919 0.001823 45.996152
0.228106 1.628211 0.002076 42.017625
0.267842 1.583651 0.000683 38.201255
0.307578 1.540662 0.000703 34.597322
0.347314 1.498271 0.000727 31.375986
0.387050 1.448499 0.000713 27.980634
0.426787 1.397213 0.000806 24.851694
0.466523 1.345828 0.000843 22.074356
0.506259 1.295050 0.000809 19.642027
0.545995 1.238255 0.000934 17.222848
0.585732 1.189271 0.000895 15.388998
0.625468 1.121595 0.001103 13.153927
0.665204 1.053837 0.001199 11.248039
0.704940 0.991231 0.001185 9.738720
0.744677 0.928860 0.001160 8.437028
0.784413 0.842629 0.001528 6.904159
0.824149 0.770645 0.001526 5.849676
0.863885 0.703125 0.001898 4.997517
0.903621 0.632860 0.002388 4.239944
