# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.912911 0.000213 8173.742580
-1.560025 3.904806 0.000237 8021.598711
-1.520288 3.893048 0.002320 7721.588078
-1.480552 3.861448 0.000268 7258.247554
-1.440816 3.842492 0.000507 6939.463569
-1.401080 3.796874 0.000320 6253.720746
-1.361343 3.773190 0.000289 5922.762237
-1.321607 3.743683 0.000423 5529.780580
-1.281871 3.708751 0.000205 5108.330203
-1.242135 3.689881 0.000238 4890.270581
-1.202399 3.662511 0.000303 4590.000493
-1.162662 3.627663 0.000128 4240.028519
-1.122926 3.579937 0.000217 3796.977747
-1.083190 3.545990 0.000240 3511.052528
-1.043454 3.491842 0.000290 3098.665775
-1.003717 3.438759 0.000271 2742.428898
-0.963981 3.375224 0.000306 2368.754827
-0.924245 3.328255 0.000338 2125.582747
-0.884509 3.281655 0.000239 1910.313496
-0.844773 3.225691 0.000263 1679.134922
-0.805036 3.177666 0.000266 1503.323892
-0.765300 3.114809 0.000211 1301.138964
-0.725564 3.052251 0.000299 1126.064353
-0.685828 2.995442 0.000372 987.606434
-0.646091 2.942722 0.000305 875.025178
-0.606355 2.881222 0.000286 759.562236
-0.566619 2.818179 0.000358 656.682559
-0.526883 2.758241 0.000322 572.137420
-0.487147 2.703700 0.000445 504.284973
-0.447410 2.645063 0.000269 441.006560
-0.407674 2.589688 0.000370 388.004899
-0.367938 2.538739 0.000338 345.112737
-0.328202 2.488996 0.000429 307.614924
-0.288465 2.434066 0.001072 270.145376
-0.248729 2.384847 0.000374 242.094541
-0.208993 2.331548 0.000352 214.159692
-0.169257 2.289890 0.000476 194.444094
-0.129520 2.237746 0.000474 172.446853
-0.089784 2.194022 0.000531 155.883476
-0.050048 2.147627 0.000721 139.947738
-0.010312 2.101165 0.000594 125.833818
0.029424 2.051165 0.005770 109.113661
0.069161 2.013058 0.000605 102.722222
0.108897 1.971792 0.000690 93.368969
0.148633 1.924958 0.000912 83.725675
0.188369 1.880221 0.001118 75.447920
0.228106 1.829808 0.001039 67.207239
0.267842 1.784165 0.001327 60.410119
0.307578 1.735844 0.001575 53.977950
0.347314 1.636109 0.001010 43.031119
0.387050 1.600800 0.001427 39.583565
0.426787 1.544401 0.001771 34.699412
0.466523 1.458486 0.001276 28.546236
0.506259 1.419332 0.002023 25.982055
0.545995 1.353173 0.000902 22.443719
0.585732 1.308738 0.000906 20.260613
0.625468 1.255186 0.001122 17.889686
0.665204 1.163275 0.001703 14.432861
0.704940 1.089836 0.000778 12.247444
0.744677 1.007049 0.000805 10.120350
0.784413 0.934247 0.001826 8.512225
0.824149 0.852943 0.002279 7.041996
0.863885 0.785164 0.003380 5.989384
0.903621 0.691171 0.003772 4.813778
