# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.802113 0.000135 6335.824211
-1.560025 3.774317 0.000187 5941.364456
-1.520288 3.728988 0.000365 5347.444375
-1.480552 3.679589 0.000209 4776.468686
-1.440816 3.647263 0.000215 4433.719031
-1.401080 3.581501 0.000157 3811.888031
-1.361343 3.551629 0.000153 3558.573479
-1.321607 3.523201 0.000172 3332.763377
-1.281871 3.479019 0.000186 3010.159990
-1.242135 3.449948 0.000143 2815.902676
-1.202399 3.418068 0.000110 2617.070235
-1.162662 3.367271 0.000112 2328.165675
-1.122926 3.303739 0.000124 2011.192189
-1.083190 3.238375 0.000129 1730.126490
-1.043454 3.159730 0.000133 1443.525835
-1.003717 3.096009 0.000147 1246.436090
-0.963981 3.038599 0.000126 1092.215370
-0.924245 2.996094 0.000115 990.443801
-0.884509 2.940276 0.000106 871.030101
-0.844773 2.854250 0.000129 714.419094
-0.805036 2.772831 0.000166 592.171971
-0.765300 2.719010 0.000129 523.253658
-0.725564 2.655433 0.000118 452.023787
-0.685828 2.575874 0.000128 376.338582
-0.646091 2.502972 0.000154 318.139534
-0.606355 2.437242 0.000141 273.474392
-0.566619 2.360011 0.000181 228.873083
-0.526883 2.285624 0.000127 192.900020
-0.487147 2.217073 0.000136 164.724625
-0.447410 2.144985 0.000132 139.534200
-0.407674 2.071157 0.000125 117.725285
-0.367938 1.999388 0.000149 99.780249
-0.328202 1.932259 0.000102 85.511217
-0.288465 1.854946 0.000156 71.546106
-0.248729 1.790710 0.000167 61.705538
-0.208993 1.721183 0.000174 52.575451
-0.169257 1.652042 0.000268 44.815129
-0.129520 1.583934 0.000168 38.330845
-0.089784 1.520714 0.000178 33.136272
-0.050048 1.456103 0.000197 28.552917
-0.010312 1.392105 0.000231 24.636135
0.029424 1.330613 0.000238 21.382828
0.069161 1.271638 0.000268 18.664676
0.108897 1.212663 0.000307 16.291331
0.148633 1.156856 0.000529 14.309968
0.188369 1.101474 0.000411 12.604569
0.228106 1.045306 0.000388 11.076771
0.267842 0.991981 0.000368 9.797906
0.307578 0.937785 0.000390 8.647404
0.347314 0.882228 0.000471 7.605791
0.387050 0.828148 0.000537 6.712904
0.426787 0.777525 0.000634 5.971240
0.466523 0.722914 0.000660 5.264933
0.506259 0.670394 0.000599 4.666748
0.545995 0.620044 0.000481 4.158508
0.585732 0.569925 0.000789 3.699212
0.625468 0.505913 0.000849 3.191238
0.665204 0.441382 0.001378 2.742885
0.704940 0.371059 0.000932 2.338372
0.744677 0.301940 0.001777 1.985404
0.784413 0.236986 0.001903 1.708458
0.824149 0.138696 0.002384 1.358965
0.863885 0.116616 0.002971 1.287585
0.903621 0.018464 0.002958 1.027198
