# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.959973 0.000137 9112.939555
-1.560025 3.938775 0.000175 8677.063541
-1.520288 3.907272 0.000159 8070.621685
-1.480552 3.873861 0.000225 7470.387346
-1.440816 3.833102 0.000201 6802.038401
-1.401080 3.776704 0.000222 5973.013122
-1.361343 3.742778 0.000209 5524.538562
-1.321607 3.697047 0.000381 4967.859495
-1.281871 3.653632 0.000254 4498.285731
-1.242135 3.622040 0.000232 4183.176733
-1.202399 3.589729 0.000190 3884.112023
-1.162662 3.562010 0.000096 3645.762693
-1.122926 3.518145 0.000194 3293.805788
-1.083190 3.460096 0.000306 2880.000404
-1.043454 3.395970 0.000212 2485.884656
-1.003717 3.330721 0.000195 2139.302730
-0.963981 3.246276 0.000222 1761.016089
-0.924245 3.195623 0.000135 1567.874514
-0.884509 3.153120 0.000198 1421.231040
-0.844773 3.106448 0.000214 1276.309755
-0.805036 3.033549 0.000274 1078.743971
-0.765300 2.960737 0.000234 912.424818
-0.725564 2.897353 0.000188 788.716405
-0.685828 2.838272 0.000151 688.530608
-0.646091 2.780100 0.000165 602.172623
-0.606355 2.715867 0.000123 519.498152
-0.566619 2.642454 0.000154 438.631343
-0.526883 2.579883 0.000208 379.667808
-0.487147 2.512750 0.000280 325.165868
-0.447410 2.452822 0.000206 283.365822
-0.407674 2.388964 0.000248 244.564787
-0.367938 2.332120 0.000333 214.463320
-0.328202 2.275577 0.000197 188.417971
-0.288465 2.222015 0.000416 166.362797
-0.248729 2.162299 0.000384 145.015777
-0.208993 2.095848 0.000287 124.505217
-0.169257 2.051625 0.000326 112.427944
-0.129520 2.000728 0.000369 99.972086
-0.089784 1.946320 0.000353 88.207837
-0.050048 1.898211 0.000612 78.849939
-0.010312 1.851893 0.000524 70.906590
0.029424 1.805399 0.000537 63.703449
0.069161 1.759295 0.000819 57.201597
0.108897 1.721245 0.000612 52.460792
0.148633 1.670416 0.000802 46.619529
0.188369 1.636798 0.000571 43.199874
0.228106 1.591163 0.000727 38.858728
0.267842 1.551519 0.000757 35.463100
0.307578 1.508088 0.000937 32.057581
0.347314 1.467815 0.000949 29.216673
0.387050 1.420510 0.001053 26.187071
0.426787 1.358950 0.001385 22.686162
0.466523 1.314491 0.001605 20.454774
0.506259 1.271258 0.001581 18.519035
0.545995 1.218450 0.001640 16.393595
0.585732 1.171865 0.001652 14.725238
0.625468 1.091534 0.002045 12.213117
0.665204 0.980199 0.006486 9.231344
0.704940 1.006841 0.003322 9.981436
0.744677 0.924680 0.003205 8.266098
0.784413 0.842194 0.002936 6.845944
0.824149 0.781724 0.002774 5.961232
0.863885 0.717995 0.003081 5.139244
0.903621 0.646890 0.003697 4.348883
