# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.962108 0.000164 9156.506966
-1.560025 3.951676 0.000144 8940.125065
-1.520288 3.925213 0.000325 8403.564165
-1.480552 3.901396 0.000234 7958.985102
-1.440816 3.874685 0.000231 7484.351038
-1.401080 3.825107 0.000245 6676.401139
-1.361343 3.797509 0.000176 6267.655816
-1.321607 3.764008 0.000239 5800.395997
-1.281871 3.729181 0.000141 5356.209551
-1.242135 3.703832 0.000163 5051.920477
-1.202399 3.673743 0.000123 4714.762918
-1.162662 3.644973 0.000116 4412.716458
-1.122926 3.599263 0.000142 3971.322988
-1.083190 3.562404 0.000194 3647.171993
-1.043454 3.498153 0.000172 3145.996712
-1.003717 3.440639 0.000168 2755.821281
-0.963981 3.374311 0.000174 2365.430870
-0.924245 3.323832 0.000152 2106.114057
-0.884509 3.288732 0.000139 1942.729961
-0.844773 3.229340 0.000137 1694.431550
-0.805036 3.175460 0.000154 1496.599375
-0.765300 3.115479 0.000158 1303.512185
-0.725564 3.050262 0.000170 1121.683197
-0.685828 2.997240 0.000183 992.699036
-0.646091 2.940571 0.000185 871.253162
-0.606355 2.878375 0.000197 754.954521
-0.566619 2.821254 0.000506 660.829638
-0.526883 2.764928 0.001071 578.712086
-0.487147 2.709091 0.000635 510.068739
-0.447410 2.657947 0.000206 454.436609
-0.407674 2.604543 0.000208 401.850243
-0.367938 2.556994 0.000207 360.178932
-0.328202 2.499786 0.000482 315.265487
-0.288465 2.453383 0.000292 283.603940
-0.248729 2.406946 0.000554 254.490091
-0.208993 2.358723 0.000445 227.875680
-0.169257 2.310568 0.002554 201.691926
-0.129520 2.260694 0.002981 179.403148
-0.089784 2.221900 0.002617 164.389135
-0.050048 2.175085 0.001962 148.104461
-0.010312 2.138469 0.001684 136.330120
0.029424 2.104526 0.001374 126.288184
0.069161 2.049436 0.003067 110.248666
0.108897 2.008990 0.003305 100.318576
0.148633 1.979626 0.001068 94.878372
0.188369 1.941815 0.001466 86.783837
0.228106 1.893772 0.001925 77.507001
0.267842 1.856140 0.000795 71.500623
0.307578 1.806396 0.000986 63.697993
0.347314 1.759369 0.000771 57.226042
0.387050 1.699202 0.001039 49.752039
0.426787 1.640834 0.001044 43.494091
0.466523 1.583393 0.001052 38.103894
0.506259 1.511399 0.001003 32.291606
0.545995 1.438348 0.000982 27.295161
0.585732 1.371912 0.000926 23.430446
0.625468 1.303264 0.001102 19.986003
0.665204 1.235211 0.001418 17.058662
0.704940 1.156969 0.001273 14.257286
0.744677 1.074983 0.001159 11.811732
0.784413 1.013923 0.003232 10.150368
0.824149 0.922428 0.001819 8.283983
0.863885 0.850833 0.001787 7.026177
0.903621 0.774372 0.002490 5.870005
