# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.706714 0.000074 5087.957674
-1.560025 3.664827 0.000111 4619.237783
-1.520288 3.605512 0.000104 4029.695093
-1.480552 3.545649 0.000099 3510.919565
-1.440816 3.488258 0.000094 3076.394324
-1.401080 3.415170 0.000104 2599.745487
-1.361343 3.368795 0.000102 2336.472687
-1.321607 3.326284 0.000108 2118.529301
-1.281871 3.289524 0.000095 1946.727179
-1.242135 3.263023 0.000095 1831.491706
-1.202399 3.233875 0.000102 1712.539862
-1.162662 3.192323 0.000134 1556.019624
-1.122926 3.111285 0.000113 1291.296415
-1.083190 3.032237 0.000114 1076.401327
-1.043454 2.931327 0.000109 853.248115
-1.003717 2.856641 0.000114 718.418819
-0.963981 2.802012 0.000125 633.465871
-0.924245 2.775288 0.000090 595.772913
-0.884509 2.716145 0.000172 519.695105
-0.844773 2.612864 0.000111 409.833265
-0.805036 2.520559 0.000167 331.263803
-0.765300 2.467341 0.000132 293.114936
-0.725564 2.408538 0.000128 256.002086
-0.685828 2.313568 0.000130 205.716498
-0.646091 2.240467 0.000160 173.819015
-0.606355 2.178537 0.000143 150.733139
-0.566619 2.087427 0.000117 122.224357
-0.526883 2.016977 0.000122 103.919535
-0.487147 1.937289 0.000157 86.482454
-0.447410 1.861725 0.000149 72.674512
-0.407674 1.782562 0.000160 60.561035
-0.367938 1.703634 0.000180 50.491640
-0.328202 1.626049 0.000174 42.232594
-0.288465 1.548899 0.000185 35.356810
-0.248729 1.471253 0.000154 29.573279
-0.208993 1.397094 0.000187 24.926620
-0.169257 1.319945 0.000196 20.868631
-0.129520 1.246624 0.000192 17.627140
-0.089784 1.175015 0.000266 14.941770
-0.050048 1.100802 0.000203 12.598923
-0.010312 1.027864 0.000251 10.648449
0.029424 0.958514 0.000303 9.074342
0.069161 0.890266 0.000317 7.754172
0.108897 0.822203 0.000369 6.627554
0.148633 0.757609 0.000435 5.709620
0.188369 0.692134 0.000414 4.911126
0.228106 0.628289 0.000489 4.238026
0.267842 0.566693 0.000481 3.677772
0.307578 0.508247 0.000550 3.213521
0.347314 0.448332 0.000647 2.797967
0.387050 0.394798 0.000781 2.471721
0.426787 0.335580 0.001084 2.153204
0.466523 0.289422 0.000893 1.938052
0.506259 0.220169 0.000867 1.652621
0.545995 0.156360 0.000938 1.426266
0.585732 0.109798 0.001225 1.279311
0.625468 0.058020 0.001504 1.133851
0.665204 0.004138 0.002277 0.997458
0.704940 -0.053461 0.001416 0.877566
0.744677 -0.086120 0.001555 0.813392
0.784413 -0.141308 0.002563 0.712510
0.824149 -0.156637 0.002160 0.689271
0.863885 -0.227879 0.002659 0.583443
0.903621 -0.303071 0.003375 0.488830
