# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.099151 0.000170 12553.325353
-1.560025 4.097625 0.000111 12513.230482
-1.520288 4.080964 0.000566 12013.269472
-1.480552 4.072580 0.000233 11804.417056
-1.440816 4.051545 0.000242 11245.706092
-1.401080 4.007794 0.000194 10170.613545
-1.361343 3.986144 0.000135 9679.047866
-1.321607 3.950496 0.000137 8916.205884
-1.281871 3.927369 0.000085 8456.159860
-1.242135 3.909602 0.000079 8117.452116
-1.202399 3.887960 0.000093 7722.290187
-1.162662 3.861944 0.000098 7273.078288
-1.122926 3.818250 0.000110 6576.542893
-1.083190 3.785604 0.000116 6100.117294
-1.043454 3.719897 0.000128 5243.264899
-1.003717 3.670413 0.000158 4677.888241
-0.963981 3.609684 0.000141 4067.796979
-0.924245 3.579128 0.000110 3792.061388
-0.884509 3.544823 0.000108 3504.086653
-0.844773 3.476381 0.000095 2993.385607
-0.805036 3.410452 0.000123 2571.401432
-0.765300 3.363785 0.000120 2309.447362
-0.725564 3.320408 0.000113 2090.005934
-0.685828 3.264086 0.000150 1835.442116
-0.646091 3.203729 0.000146 1597.323191
-0.606355 3.163751 0.000126 1457.000040
-0.566619 3.107470 0.000123 1279.932628
-0.526883 3.059459 0.000114 1146.032795
-0.487147 3.012400 0.000127 1028.268698
-0.447410 2.962510 0.000140 916.617150
-0.407674 2.914286 0.000146 820.258736
-0.367938 2.873883 0.000175 747.272292
-0.328202 2.829141 0.000154 674.195360
-0.288465 2.788733 0.000170 614.245126
-0.248729 2.747740 0.001570 554.784797
-0.208993 2.702222 0.000375 502.757104
-0.169257 2.660968 0.002154 452.905639
-0.129520 2.619254 0.000947 414.069776
-0.089784 2.577406 0.000802 376.322228
-0.050048 2.549096 0.001343 351.564076
-0.010312 2.503461 0.001364 316.460709
0.029424 2.480772 0.000256 302.122533
0.069161 2.421378 0.001952 261.146134
0.108897 2.377423 0.003136 234.531558
0.148633 2.339684 0.000363 218.196818
0.188369 2.295365 0.001475 195.870128
0.228106 2.247017 0.002958 173.862277
0.267842 2.175615 0.000452 149.477186
0.307578 2.138352 0.000733 136.981783
0.347314 2.073385 0.000689 117.977564
0.387050 2.012860 0.000768 102.587045
0.426787 1.954409 0.000908 89.602370
0.466523 1.869211 0.000861 73.659539
0.506259 1.807402 0.000824 63.900661
0.545995 1.738353 0.000858 54.497599
0.585732 1.679716 0.000899 47.604325
0.625468 1.611873 0.001053 40.686286
0.665204 1.537779 0.001300 34.259847
0.704940 1.463910 0.001230 28.911925
0.744677 1.399138 0.001226 24.906707
0.784413 1.318807 0.001516 20.668826
0.824149 1.241248 0.001782 17.264078
0.863885 1.165416 0.001712 14.503524
0.903621 1.087057 0.002241 12.075262
