# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.086735 0.000092 12204.595669
-1.560025 4.072648 0.000092 11815.043916
-1.520288 4.050249 0.000105 11220.344271
-1.480552 4.026399 0.000117 10620.135305
-1.440816 3.997975 0.000165 9944.811274
-1.401080 3.948773 0.000136 8880.969954
-1.361343 3.924721 0.000189 8400.110216
-1.321607 3.887998 0.000140 7721.029063
-1.281871 3.856402 0.000150 7178.886541
-1.242135 3.833610 0.000086 6814.143252
-1.202399 3.806575 0.000102 6402.368226
-1.162662 3.777010 0.000095 5981.251142
-1.122926 3.726684 0.000115 5326.233781
-1.083190 3.684740 0.000129 4835.513080
-1.043454 3.619830 0.000135 4164.088941
-1.003717 3.569366 0.000120 3707.575141
-0.963981 3.504381 0.000126 3192.201076
-0.924245 3.463864 0.000108 2908.135942
-0.884509 3.424449 0.000119 2655.672423
-0.844773 3.365391 0.000108 2318.154823
-0.805036 3.306458 0.000136 2023.690159
-0.765300 3.247716 0.000155 1767.501248
-0.725564 3.197421 0.000127 1574.447964
-0.685828 3.136077 0.000136 1366.985262
-0.646091 3.087677 0.000142 1222.786686
-0.606355 3.032394 0.000127 1076.716600
-0.566619 2.974923 0.000162 943.082543
-0.526883 2.925127 0.000128 841.070828
-0.487147 2.868881 0.000134 738.877867
-0.447410 2.819466 0.000152 659.349390
-0.407674 2.774179 0.000188 593.945684
-0.367938 2.724707 0.000224 529.897411
-0.328202 2.680884 0.000138 479.254214
-0.288465 2.636549 0.000134 432.753060
-0.248729 2.591617 0.000176 390.132737
-0.208993 2.546405 0.000199 351.516813
-0.169257 2.508659 0.000221 322.218719
-0.129520 2.468797 0.000226 293.952259
-0.089784 2.429771 0.000234 268.677606
-0.050048 2.391383 0.000291 245.874227
-0.010312 2.361917 0.000264 229.778125
0.029424 2.318986 0.000392 208.009852
0.069161 2.297481 0.000384 197.969268
0.108897 2.243315 0.000587 174.567082
0.148633 2.214938 0.000548 163.559290
0.188369 2.170037 0.000551 147.492077
0.228106 2.129727 0.000593 134.388355
0.267842 2.092019 0.000600 123.207365
0.307578 2.042726 0.000733 109.910287
0.347314 1.979529 0.000987 94.898040
0.387050 1.930602 0.001028 84.768772
0.426787 1.857284 0.001465 71.434951
0.466523 1.803929 0.001265 63.243685
0.506259 1.750665 0.001423 55.897054
0.545995 1.704096 0.001251 50.259287
0.585732 1.653536 0.001230 44.740819
0.625468 1.593323 0.001091 38.977181
0.665204 1.527938 0.001385 33.477248
0.704940 1.457828 0.001536 28.463674
0.744677 1.402416 0.001373 25.075817
0.784413 1.326363 0.001536 21.029335
0.824149 1.256199 0.001616 17.884538
0.863885 1.175558 0.001975 14.825497
0.903621 1.113895 0.002121 12.853199
