# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.805669 0.000113 6388.631080
-1.560025 3.777685 0.000115 5989.890209
-1.520288 3.751412 0.000489 5627.109176
-1.480552 3.711120 0.000194 5136.561726
-1.440816 3.672031 0.000208 4694.091497
-1.401080 3.621245 0.000163 4177.053511
-1.361343 3.585722 0.000165 3848.946987
-1.321607 3.552363 0.000229 3563.159018
-1.281871 3.521080 0.000130 3317.269611
-1.242135 3.500740 0.000137 3165.379221
-1.202399 3.477903 0.000147 3003.064323
-1.162662 3.441724 0.000062 2764.265842
-1.122926 3.388747 0.000135 2445.884937
-1.083190 3.334708 0.000130 2159.776429
-1.043454 3.260937 0.000138 1822.294638
-1.003717 3.196464 0.000208 1570.308303
-0.963981 3.138472 0.000147 1374.463470
-0.924245 3.106845 0.000127 1278.061275
-0.884509 3.066181 0.000135 1163.776286
-0.844773 2.995007 0.000113 987.978181
-0.805036 2.917622 0.000153 826.553976
-0.765300 2.867339 0.000161 736.155122
-0.725564 2.812653 0.000128 649.169119
-0.685828 2.749524 0.000159 561.252629
-0.646091 2.680485 0.000792 477.157709
-0.606355 2.624619 0.000137 421.019821
-0.566619 2.561721 0.000168 364.196113
-0.526883 2.493048 0.000112 311.021703
-0.487147 2.439391 0.000166 274.794917
-0.447410 2.373094 0.000158 235.901159
-0.407674 2.314075 0.000178 205.904295
-0.367938 2.255768 0.000168 180.045067
-0.328202 2.191851 0.000164 155.407824
-0.288465 2.128610 0.000298 134.253236
-0.248729 2.075823 0.000150 118.980930
-0.208993 2.017885 0.000164 104.113368
-0.169257 1.966924 0.000189 92.574019
-0.129520 1.910737 0.000208 81.331443
-0.089784 1.860218 0.000208 72.400276
-0.050048 1.811552 0.000203 64.726702
-0.010312 1.758371 0.000216 57.262733
0.029424 1.712547 0.000234 51.523860
0.069161 1.667812 0.000247 46.477570
0.108897 1.619057 0.000395 41.509536
0.148633 1.575173 0.000490 37.501070
0.188369 1.530057 0.000357 33.824780
0.228106 1.507067 0.000504 32.055774
0.267842 1.466120 0.000517 29.169470
0.307578 1.423387 0.000792 26.397550
0.347314 1.378441 0.000788 23.802743
0.387050 1.331396 0.000835 21.353728
0.426787 1.283509 0.000982 19.109415
0.466523 1.236926 0.000843 17.178448
0.506259 1.179495 0.000891 15.046816
0.545995 1.109174 0.000817 12.802403
0.585732 1.041230 0.000834 10.947377
0.625468 0.989262 0.000837 9.712559
0.665204 0.923835 0.001304 8.333577
0.704940 0.862982 0.000610 7.270705
0.744677 0.791391 0.000708 6.162560
0.784413 0.738195 0.001457 5.430506
0.824149 0.655616 0.001598 4.486782
0.863885 0.622764 0.003548 4.117138
0.903621 0.517026 0.002578 3.244075
