# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.771129 0.000121 5899.970170
-1.560025 3.770123 0.000026 5889.277638
-1.520288 3.730196 0.000240 5365.909453
-1.480552 3.699737 0.000126 5005.498206
-1.440816 3.666247 0.000148 4633.481546
-1.401080 3.622392 0.000142 4188.567572
-1.361343 3.587211 0.000127 3862.948852
-1.321607 3.540135 0.000208 3464.623111
-1.281871 3.515237 0.000153 3272.531636
-1.242135 3.491047 0.000120 3095.794054
-1.202399 3.461863 0.000110 2894.743422
-1.162662 3.430964 0.000100 2696.081844
-1.122926 3.372414 0.000087 2356.206997
-1.083190 3.329810 0.000256 2134.129047
-1.043454 3.262087 0.000182 1826.705701
-1.003717 3.203409 0.000157 1596.052152
-0.963981 3.132191 0.000167 1354.584143
-0.924245 3.085386 0.000101 1216.613689
-0.884509 3.046156 0.000131 1111.360022
-0.844773 2.975002 0.000118 943.472581
-0.805036 2.909520 0.000152 811.279183
-0.765300 2.839141 0.000149 689.918425
-0.725564 2.776852 0.000151 597.729606
-0.685828 2.709910 0.000147 512.355533
-0.646091 2.648614 0.000144 444.919492
-0.606355 2.582935 0.000187 382.388430
-0.566619 2.514318 0.000119 326.621376
-0.526883 2.441284 0.000165 275.997412
-0.487147 2.386005 0.000158 243.019613
-0.447410 2.314393 0.000169 206.065016
-0.407674 2.249522 0.000179 177.463690
-0.367938 2.184345 0.000205 152.711584
-0.328202 2.120283 0.000166 131.795401
-0.288465 2.057947 0.000181 114.164330
-0.248729 1.989718 0.000175 97.569663
-0.208993 1.928257 0.000207 84.679888
-0.169257 1.871095 0.000228 74.228271
-0.129520 1.805568 0.000271 63.818094
-0.089784 1.751725 0.000304 56.366937
-0.050048 1.697534 0.000369 49.737596
-0.010312 1.643705 0.000370 43.939378
0.029424 1.594261 0.000398 39.205163
0.069161 1.540290 0.000454 34.613395
0.108897 1.491666 0.000538 30.933468
0.148633 1.445000 0.000680 27.760896
0.188369 1.402526 0.000620 25.182468
0.228106 1.355105 0.000690 22.569232
0.267842 1.303905 0.000770 20.050845
0.307578 1.264088 0.000858 18.285717
0.347314 1.215575 0.000956 16.344620
0.387050 1.169652 0.001146 14.689744
0.426787 1.120963 0.001162 13.130724
0.466523 1.071446 0.001049 11.722804
0.506259 1.025896 0.001272 10.543056
0.545995 0.977865 0.001338 9.435901
0.585732 0.925413 0.001330 8.362782
0.625468 0.869895 0.001635 7.347349
0.665204 0.820207 0.001694 6.550970
0.704940 0.742032 0.002078 5.460683
0.744677 0.683288 0.002406 4.761553
0.784413 0.622813 0.002450 4.141633
0.824149 0.547262 0.002580 3.477930
0.863885 0.453477 0.002823 2.798833
0.903621 0.387060 0.002957 2.400223
