# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.477323 0.000097 2999.851040
-1.560025 3.446613 0.000105 2794.928278
-1.520288 3.412654 0.000105 2584.719360
-1.480552 3.370394 0.000150 2344.495892
-1.440816 3.327736 0.000177 2124.851722
-1.401080 3.273669 0.000131 1876.582438
-1.361343 3.228473 0.000149 1690.949171
-1.321607 3.192289 0.000164 1555.651494
-1.281871 3.158103 0.000114 1438.265795
-1.242135 3.132777 0.000239 1355.895247
-1.202399 3.100694 0.000101 1260.262496
-1.162662 3.068075 0.000106 1169.041162
-1.122926 3.019703 0.000157 1045.541458
-1.083190 2.953368 0.000133 897.556949
-1.043454 2.878252 0.000124 755.034520
-1.003717 2.812293 0.000143 648.580678
-0.963981 2.733961 0.000161 541.490179
-0.924245 2.685385 0.000125 484.281018
-0.884509 2.658562 0.000138 455.244073
-0.844773 2.588246 0.000343 386.773739
-0.805036 2.496366 0.000184 313.286245
-0.765300 2.439505 0.000117 274.938834
-0.725564 2.386613 0.000126 243.401629
-0.685828 2.316686 0.000266 207.049622
-0.646091 2.244059 0.000145 175.277641
-0.606355 2.184923 0.000118 152.985683
-0.566619 2.112364 0.000116 129.448782
-0.526883 2.034323 0.000139 108.144224
-0.487147 1.976164 0.000133 94.592467
-0.447410 1.902350 0.000122 79.812004
-0.407674 1.832232 0.000157 67.900056
-0.367938 1.763612 0.000169 57.972539
-0.328202 1.691843 0.000126 49.153425
-0.288465 1.623727 0.000151 42.012546
-0.248729 1.550704 0.000117 35.516802
-0.208993 1.483152 0.000131 30.398463
-0.169257 1.416512 0.000164 26.069607
-0.129520 1.349299 0.000155 22.332799
-0.089784 1.281197 0.000187 19.088270
-0.050048 1.219041 0.000154 16.545785
-0.010312 1.156325 0.000221 14.315818
0.029424 1.092537 0.000348 12.351963
0.069161 1.032980 0.000243 10.775080
0.108897 0.974213 0.000278 9.409613
0.148633 0.917110 0.000370 8.246283
0.188369 0.861137 0.000470 7.245290
0.228106 0.805373 0.000406 6.374375
0.267842 0.757378 0.000415 5.707208
0.307578 0.704644 0.000451 5.053648
0.347314 0.658568 0.000547 4.542650
0.387050 0.610607 0.000606 4.066416
0.426787 0.562959 0.000627 3.643480
0.466523 0.517222 0.000557 3.280499
0.506259 0.468736 0.000563 2.933861
0.545995 0.418524 0.000520 2.614122
0.585732 0.373927 0.000742 2.356238
0.625468 0.352405 0.000792 2.241716
0.665204 0.319315 0.001340 2.071240
0.704940 0.245986 0.000825 1.754234
0.744677 0.187967 0.001098 1.532632
0.784413 0.170071 0.001659 1.466395
0.824149 0.147215 0.001674 1.391110
0.863885 0.082539 0.002143 1.195649
0.903621 0.014551 0.002833 1.018654
