# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.337097 0.000485 21676.076680
-1.560025 4.309045 0.000284 20341.932466
-1.520288 4.271412 0.000534 18628.746738
-1.480552 4.228658 0.000183 16913.615477
-1.440816 4.189116 0.000219 15438.775087
-1.401080 4.118187 0.000222 13112.246930
-1.361343 4.080524 0.000186 12025.312312
-1.321607 4.052149 0.000162 11266.158679
-1.281871 4.012432 0.000213 10278.778476
-1.242135 3.988936 0.000112 9742.676566
-1.202399 3.958433 0.000098 9082.555378
-1.162662 3.919909 0.000119 8310.638570
-1.122926 3.838668 0.000117 6892.834443
-1.083190 3.779369 0.000147 6012.163341
-1.043454 3.704995 0.000137 5066.180889
-1.003717 3.649643 0.000164 4459.284664
-0.963981 3.584522 0.000142 3838.794459
-0.924245 3.550888 0.000160 3552.376764
-0.884509 3.498725 0.000128 3150.877598
-0.844773 3.411878 0.000101 2580.154177
-0.805036 3.348085 0.000127 2227.373761
-0.765300 3.294947 0.000111 1971.026513
-0.725564 3.239858 0.000155 1735.801478
-0.685828 3.172674 0.000283 1486.008090
-0.646091 3.114264 0.000142 1299.984250
-0.606355 3.061422 0.000134 1151.102075
-0.566619 2.996203 0.000130 990.614059
-0.526883 2.949948 0.000151 890.430674
-0.487147 2.885826 0.000235 767.863983
-0.447410 2.841780 0.000167 694.057037
-0.407674 2.789895 0.000163 615.912174
-0.367938 2.736568 0.000222 544.575183
-0.328202 2.683319 0.000172 481.862140
-0.288465 2.635868 0.000219 431.881932
-0.248729 2.588495 0.000176 387.338398
-0.208993 2.538533 0.000205 345.191216
-0.169257 2.500444 0.000972 314.924711
-0.129520 2.453120 0.001378 281.803805
-0.089784 2.410222 0.001341 255.349449
-0.050048 2.370121 0.001200 233.001733
-0.010312 2.321798 0.000804 208.903611
0.029424 2.269500 0.000465 185.536080
0.069161 2.233312 0.001708 169.582142
0.108897 2.180526 0.000865 150.846309
0.148633 2.134531 0.001401 135.302619
0.188369 2.084019 0.000432 121.066400
0.228106 2.032525 0.003239 105.941472
0.267842 1.976225 0.000841 94.251657
0.307578 1.916103 0.000851 82.062338
0.347314 1.856687 0.000941 71.535250
0.387050 1.793872 0.001007 61.880523
0.426787 1.730124 0.001026 53.427113
0.466523 1.669747 0.000858 46.534134
0.506259 1.596287 0.000755 39.314177
0.545995 1.518889 0.000752 32.897131
0.585732 1.443455 0.000759 27.650740
0.625468 1.367652 0.000907 23.204047
0.665204 1.289661 0.001196 19.360062
0.704940 1.211818 0.001021 16.198217
0.744677 1.121370 0.000986 13.155278
0.784413 1.045252 0.001310 11.021382
0.824149 0.960998 0.001574 9.065143
0.863885 0.874789 0.001565 7.433349
0.903621 0.791706 0.002221 6.117749
