# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.203331 0.000107 15961.933565
-1.560025 4.189739 0.000150 15466.527341
-1.520288 4.166419 0.000362 14641.494017
-1.480552 4.143165 0.000162 13892.838298
-1.440816 4.116112 0.000206 13050.782643
-1.401080 4.062296 0.000182 11531.272421
-1.361343 4.036307 0.000174 10861.883205
-1.321607 4.007176 0.000188 10156.467062
-1.281871 3.965880 0.000510 9219.475650
-1.242135 3.940762 0.000118 8719.481187
-1.202399 3.912211 0.000141 8163.684059
-1.162662 3.884124 0.000131 7652.829144
-1.122926 3.835793 0.000277 6841.559488
-1.083190 3.796370 0.000268 6248.165051
-1.043454 3.735394 0.000165 5432.675761
-1.003717 3.684547 0.000178 4832.124928
-0.963981 3.611703 0.000139 4086.794041
-0.924245 3.569406 0.000121 3707.900838
-0.884509 3.532722 0.000198 3406.170175
-0.844773 3.473047 0.000143 2969.741955
-0.805036 3.421207 0.000165 2635.278561
-0.765300 3.360170 0.000188 2289.484390
-0.725564 3.305985 0.000168 2021.148184
-0.685828 3.251852 0.000525 1780.917915
-0.646091 3.205328 0.000182 1602.913576
-0.606355 3.150330 0.000171 1412.329556
-0.566619 3.097563 0.000159 1250.823811
-0.526883 3.055294 0.000178 1134.707230
-0.487147 3.001769 0.000204 1002.995698
-0.447410 2.956691 0.000205 904.105034
-0.407674 2.913546 0.000301 818.188647
-0.367938 2.869569 0.000262 739.545832
-0.328202 2.826636 0.000234 670.034924
-0.288465 2.786177 0.000311 610.182128
-0.248729 2.743933 0.000237 553.843664
-0.208993 2.703156 0.000275 504.107276
-0.169257 2.668973 0.000321 465.836407
-0.129520 2.626241 0.000298 422.236411
-0.089784 2.589992 0.000263 388.496320
-0.050048 2.552812 0.000336 356.482935
-0.010312 2.515320 0.000384 326.915409
0.029424 2.473272 0.000368 296.773127
0.069161 2.433287 0.000442 270.563732
0.108897 2.396694 0.000539 248.572493
0.148633 2.351577 0.000622 223.946769
0.188369 2.316916 0.000673 206.711912
0.228106 2.269593 0.000738 185.307875
0.267842 2.227133 0.000801 167.992225
0.307578 2.171356 0.000847 147.708399
0.347314 2.120154 0.001054 131.137859
0.387050 2.066084 0.001080 115.770151
0.426787 2.011444 0.001259 101.987098
0.466523 1.960750 0.001119 90.818416
0.506259 1.895482 0.001276 78.080572
0.545995 1.835397 0.001361 67.961337
0.585732 1.746317 0.001403 55.345904
0.625468 1.664982 0.001355 45.905150
0.665204 1.592744 0.001696 38.800618
0.704940 1.563991 0.001873 36.280914
0.744677 1.454460 0.001545 28.242498
0.784413 1.363964 0.001849 22.893157
0.824149 1.288897 0.001975 19.246446
0.863885 1.200406 0.002508 15.654196
0.903621 1.152166 0.002596 14.001919
