# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.764063 0.000110 5805.101395
-1.560025 3.747916 0.000109 5593.266303
-1.520288 3.725474 0.000574 5298.493021
-1.480552 3.698022 0.000194 4983.970457
-1.440816 3.667507 0.000167 4646.467875
-1.401080 3.620897 0.000149 4174.011121
-1.361343 3.589667 0.000140 3884.590191
-1.321607 3.554984 0.000194 3585.400591
-1.281871 3.512326 0.000112 3251.385400
-1.242135 3.487345 0.000138 3069.212929
-1.202399 3.454569 0.000096 2846.738808
-1.162662 3.424988 0.000038 2660.106959
-1.122926 3.377939 0.000083 2386.425978
-1.083190 3.332366 0.000140 2148.042383
-1.043454 3.271298 0.000122 1866.453059
-1.003717 3.217753 0.000144 1649.762491
-0.963981 3.144370 0.000155 1393.200041
-0.924245 3.091640 0.000106 1234.227707
-0.884509 3.049776 0.000109 1120.793051
-0.844773 2.989755 0.000110 976.117745
-0.805036 2.934512 0.000120 859.480444
-0.765300 2.863506 0.000111 729.878172
-0.725564 2.797190 0.000108 626.528340
-0.685828 2.738329 0.000137 547.031126
-0.646091 2.679224 0.000162 477.365815
-0.606355 2.608705 0.000136 405.873981
-0.566619 2.544415 0.000379 349.575948
-0.526883 2.482062 0.000121 303.238041
-0.487147 2.417402 0.000144 261.258847
-0.447410 2.351273 0.000232 224.252817
-0.407674 2.290960 0.000164 195.246609
-0.367938 2.234348 0.000172 171.376845
-0.328202 2.171085 0.000441 147.934474
-0.288465 2.109986 0.000187 128.693078
-0.248729 2.048416 0.000146 111.706672
-0.208993 1.993075 0.000173 98.327807
-0.169257 1.937981 0.000201 86.599901
-0.129520 1.878681 0.000188 75.552453
-0.089784 1.829188 0.000218 67.404033
-0.050048 1.773714 0.000219 59.321112
-0.010312 1.722407 0.000228 52.708805
0.029424 1.671087 0.000611 46.739220
0.069161 1.624752 0.000267 42.086010
0.108897 1.575211 0.000473 37.507819
0.148633 1.528051 0.000566 33.631528
0.188369 1.481748 0.000367 30.262316
0.228106 1.437766 0.000393 27.343984
0.267842 1.390377 0.000419 24.513820
0.307578 1.343489 0.000487 21.997231
0.347314 1.296179 0.000583 19.716844
0.387050 1.248578 0.000714 17.657699
0.426787 1.196252 0.000919 15.636365
0.466523 1.143273 0.000725 13.854932
0.506259 1.086898 0.000747 12.166806
0.545995 1.037303 0.000863 10.847140
0.585732 0.963489 0.000595 9.164730
0.625468 0.907891 0.000638 8.061611
0.665204 0.844314 0.001074 6.947695
0.704940 0.785433 0.000441 6.087194
0.744677 0.702916 0.000563 5.030582
0.784413 0.639095 0.001334 4.325362
0.824149 0.562173 0.001381 3.622383
0.863885 0.486202 0.002508 3.022917
0.903621 0.423703 0.002499 2.617873
