# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.974352 0.000087 9422.200365
-1.560025 3.959607 0.000292 9097.770155
-1.520288 3.879422 0.000095 7571.857297
-1.480552 3.817896 0.000089 6571.897653
-1.440816 3.759053 0.000097 5738.904888
-1.401080 3.683807 0.000101 4825.856684
-1.361343 3.638318 0.000090 4346.223723
-1.321607 3.594446 0.000134 3927.697967
-1.281871 3.556772 0.000097 3602.042192
-1.242135 3.533824 0.000095 3416.685098
-1.202399 3.502564 0.000109 3179.164382
-1.162662 3.459370 0.000099 2878.344460
-1.122926 3.386370 0.000458 2428.368552
-1.083190 3.306907 0.000214 2024.947957
-1.043454 3.200726 0.000134 1586.414615
-1.003717 3.131446 0.000127 1352.555133
-0.963981 3.075484 0.000150 1188.882137
-0.924245 3.045075 0.000099 1108.781709
-0.884509 2.990541 0.000156 977.645735
-0.844773 2.888762 0.000192 773.250704
-0.805036 2.802644 0.000217 634.081468
-0.765300 2.749685 0.000127 561.555234
-0.725564 2.690355 0.000160 489.764010
-0.685828 2.601892 0.000139 399.549431
-0.646091 2.534082 0.000140 341.789770
-0.606355 2.466001 0.000150 292.183876
-0.566619 2.389188 0.000113 244.865390
-0.526883 2.320574 0.000131 209.060886
-0.487147 2.246464 0.000160 176.236224
-0.447410 2.181938 0.000162 151.902759
-0.407674 2.104811 0.000127 127.209579
-0.367938 2.035212 0.000168 108.349424
-0.328202 1.969108 0.000112 93.078612
-0.288465 1.901267 0.000171 79.592628
-0.248729 1.836474 0.000152 68.568545
-0.208993 1.772064 0.000175 59.110065
-0.169257 1.710749 0.000210 51.317639
-0.129520 1.640994 0.000233 43.697677
-0.089784 1.581505 0.000222 38.106080
-0.050048 1.520406 0.000286 33.093918
-0.010312 1.464106 0.000386 29.054771
0.029424 1.408797 0.000309 25.590908
0.069161 1.355049 0.000405 22.600418
0.108897 1.305399 0.000605 20.137496
0.148633 1.254421 0.000490 17.918088
0.188369 1.208591 0.000767 16.099974
0.228106 1.158773 0.000702 14.360059
0.267842 1.102489 0.000666 12.616952
0.307578 1.058169 0.000726 11.389322
0.347314 1.013022 0.000836 10.258829
0.387050 0.973265 0.001025 9.351997
0.426787 0.929254 0.001150 8.445144
0.466523 0.889610 0.001097 7.710525
0.506259 0.859794 0.001106 7.198572
0.545995 0.792822 0.001347 6.161987
0.585732 0.804395 0.001013 6.339612
0.625468 0.731762 0.001528 5.348633
0.665204 0.670277 0.001470 4.644005
0.704940 0.654146 0.001385 4.476693
0.744677 0.585884 0.001796 3.817238
0.784413 0.504165 0.001919 3.160432
0.824149 0.435266 0.002180 2.693055
0.863885 0.372875 0.002383 2.330169
0.903621 0.285549 0.002621 1.903330
