# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.858492 0.000113 7214.925663
-1.560025 3.839513 0.000132 6905.740151
-1.520288 3.815431 0.000121 6533.576350
-1.480552 3.786183 0.000111 6108.393432
-1.440816 3.754347 0.000192 5674.190382
-1.401080 3.704368 0.000146 5058.607083
-1.361343 3.672508 0.000159 4700.490722
-1.321607 3.630844 0.000141 4270.887443
-1.281871 3.601729 0.000267 3991.299987
-1.242135 3.571885 0.000110 3729.327508
-1.202399 3.546977 0.000169 3520.363241
-1.162662 3.515008 0.000111 3271.543709
-1.122926 3.463160 0.000454 2898.106550
-1.083190 3.416054 0.000212 2603.542884
-1.043454 3.348488 0.000125 2229.463554
-1.003717 3.287314 0.000146 1936.319362
-0.963981 3.215908 0.000119 1642.984508
-0.924245 3.171549 0.000093 1483.656735
-0.884509 3.133637 0.000125 1359.409208
-0.844773 3.060893 0.000126 1149.747921
-0.805036 2.998429 0.000140 995.651205
-0.765300 2.932670 0.000154 855.689613
-0.725564 2.864246 0.000300 730.388208
-0.685828 2.796973 0.000240 625.778880
-0.646091 2.741749 0.000158 551.295372
-0.606355 2.675217 0.000196 472.896182
-0.566619 2.608736 0.000118 405.941584
-0.526883 2.544280 0.000142 349.906699
-0.487147 2.483089 0.000155 303.901595
-0.447410 2.417558 0.000156 261.335609
-0.407674 2.354239 0.000204 225.823543
-0.367938 2.296509 0.000210 197.708173
-0.328202 2.234462 0.000201 171.395588
-0.288465 2.172617 0.000153 148.683774
-0.248729 2.114044 0.000185 129.902749
-0.208993 2.059534 0.000222 114.557241
-0.169257 2.004950 0.000216 101.030403
-0.129520 1.945593 0.000275 88.096698
-0.089784 1.894543 0.000298 78.317137
-0.050048 1.843997 0.000320 69.704454
-0.010312 1.794704 0.000339 62.219264
0.029424 1.743984 0.000356 55.355970
0.069161 1.697933 0.000439 49.764874
0.108897 1.656886 0.000481 45.266643
0.148633 1.612521 0.000557 40.854350
0.188369 1.557667 0.000590 36.000540
0.228106 1.517060 0.000714 32.765391
0.267842 1.484183 0.000868 30.351813
0.307578 1.429677 0.001020 26.750274
0.347314 1.379691 0.001152 23.825333
0.387050 1.338472 0.001399 21.639691
0.426787 1.286423 0.001676 19.167451
0.466523 1.235092 0.001464 17.049838
0.506259 1.193396 0.001343 15.499007
0.545995 1.146638 0.001463 13.908127
0.585732 1.091473 0.001548 12.243581
0.625468 1.052083 0.001768 11.168955
0.665204 1.000264 0.002449 9.876991
0.704940 0.921642 0.002101 8.256652
0.744677 0.865660 0.002182 7.254986
0.784413 0.823458 0.002701 6.565051
0.824149 0.763053 0.002995 5.703698
0.863885 0.695043 0.003688 4.859044
0.903621 0.614664 0.003143 4.049738
