# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.242874 0.000077 1748.625488
-1.560025 3.226729 0.000213 1683.602356
-1.520288 3.195418 0.000121 1567.254916
-1.480552 3.165151 0.000133 1461.654099
-1.440816 3.131979 0.000188 1353.771825
-1.401080 3.091869 0.000147 1234.611168
-1.361343 3.061958 0.000151 1152.420848
-1.321607 3.031575 0.000166 1074.468492
-1.281871 2.999375 0.000104 998.014410
-1.242135 2.983399 0.000094 962.014045
-1.202399 2.955829 0.000110 902.767250
-1.162662 2.924677 0.000097 840.338366
-1.122926 2.873789 0.000106 747.384512
-1.083190 2.811028 0.000129 646.742363
-1.043454 2.749678 0.000138 561.512031
-1.003717 2.688936 0.000147 488.199522
-0.963981 2.642220 0.000130 438.450659
-0.924245 2.611289 0.000099 408.376750
-0.884509 2.568720 0.000121 370.205155
-0.844773 2.495174 0.000144 312.494261
-0.805036 2.414385 0.000173 259.410531
-0.765300 2.366885 0.000133 232.583348
-0.725564 2.319726 0.000116 208.668901
-0.685828 2.245333 0.000145 175.792424
-0.646091 2.169831 0.000139 147.744224
-0.606355 2.122829 0.000125 132.598953
-0.566619 2.047426 0.000153 111.448501
-0.526883 1.980988 0.000128 95.651897
-0.487147 1.914516 0.000150 82.067514
-0.447410 1.847176 0.000130 70.287355
-0.407674 1.781774 0.000138 60.458562
-0.367938 1.710527 0.000140 51.310245
-0.328202 1.644341 0.000230 44.036306
-0.288465 1.570776 0.000149 37.190606
-0.248729 1.501803 0.000119 31.734362
-0.208993 1.434958 0.000151 27.202595
-0.169257 1.368192 0.000183 23.322233
-0.129520 1.296348 0.000158 19.769011
-0.089784 1.232927 0.000179 17.081025
-0.050048 1.167705 0.000230 14.695152
-0.010312 1.101235 0.000368 12.600524
0.029424 1.037189 0.000231 10.880703
0.069161 0.973810 0.000316 9.399034
0.108897 0.911818 0.000295 8.149624
0.148633 0.853223 0.000501 7.113276
0.188369 0.795653 0.000362 6.234758
0.228106 0.738973 0.000438 5.469704
0.267842 0.684927 0.000405 4.830529
0.307578 0.631589 0.000387 4.272649
0.347314 0.578963 0.000435 3.784084
0.387050 0.528818 0.000564 3.369144
0.426787 0.481117 0.000574 3.018525
0.466523 0.427997 0.000592 2.670751
0.506259 0.373855 0.000558 2.358139
0.545995 0.325475 0.000558 2.109551
0.585732 0.279956 0.000727 1.897941
0.625468 0.231903 0.000987 1.696797
0.665204 0.178864 0.001204 1.499998
0.704940 0.129605 0.000939 1.341046
0.744677 0.079141 0.001941 1.187604
0.784413 0.022288 0.001973 1.041705
0.824149 -0.037765 0.001978 0.907152
0.863885 -0.092990 0.002475 0.796731
0.903621 -0.148245 0.002648 0.700905
