# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.610705 0.000088 4078.524853
-1.560025 3.583436 0.000132 3829.414527
-1.520288 3.546956 0.000181 3519.977663
-1.480552 3.506138 0.000136 3204.973203
-1.440816 3.466497 0.000134 2925.424344
-1.401080 3.408003 0.000162 2556.405623
-1.361343 3.365888 0.000134 2320.487302
-1.321607 3.323852 0.000192 2105.765552
-1.281871 3.288490 0.000192 1941.104053
-1.242135 3.258852 0.000102 1813.917500
-1.202399 3.234354 0.000095 1714.493423
-1.162662 3.201396 0.000090 1589.236865
-1.122926 3.141762 0.000126 1385.070270
-1.083190 3.085360 0.000143 1216.268918
-1.043454 3.013029 0.000126 1029.767322
-1.003717 2.947024 0.000133 884.541725
-0.963981 2.876159 0.000168 751.229446
-0.924245 2.830943 0.000118 677.128184
-0.884509 2.790871 0.000126 617.419224
-0.844773 2.725318 0.000130 530.906012
-0.805036 2.641337 0.000145 437.524812
-0.765300 2.573526 0.000130 374.305965
-0.725564 2.522808 0.000128 333.053999
-0.685828 2.444947 0.000099 278.432034
-0.646091 2.379324 0.000165 239.301168
-0.606355 2.322188 0.000131 209.839771
-0.566619 2.241299 0.000163 174.149830
-0.526883 2.172640 0.000814 148.171506
-0.487147 2.124934 0.000133 133.238028
-0.447410 2.052938 0.000162 112.866519
-0.407674 1.989446 0.000161 97.516045
-0.367938 1.922480 0.000512 83.425706
-0.328202 1.846808 0.000147 70.221658
-0.288465 1.784713 0.000195 60.850509
-0.248729 1.719213 0.000184 52.334520
-0.208993 1.639905 0.000841 43.447917
-0.169257 1.587330 0.001102 38.440706
-0.129520 1.521363 0.001727 32.914521
-0.089784 1.462721 0.001252 28.829487
-0.050048 1.398954 0.001195 24.900207
-0.010312 1.345113 0.001160 22.000907
0.029424 1.295325 0.000988 19.635873
0.069161 1.233835 0.001177 17.026519
0.108897 1.176284 0.002191 14.833364
0.148633 1.132760 0.001401 13.475166
0.188369 1.088942 0.000630 12.231832
0.228106 1.036727 0.001166 10.815386
0.267842 0.998494 0.000512 9.938388
0.307578 0.956563 0.000586 9.020137
0.347314 0.912990 0.000636 8.156879
0.387050 0.870674 0.000688 7.397573
0.426787 0.835057 0.000691 6.815004
0.466523 0.800631 0.000974 6.286184
0.506259 0.757683 0.001078 5.691164
0.545995 0.710298 0.001187 5.099938
0.585732 0.652591 0.000992 4.469999
0.625468 0.635979 0.001189 4.297746
0.665204 0.595863 0.001552 3.911018
0.704940 0.542506 0.001439 3.460923
0.744677 0.488103 0.001506 3.052364
0.784413 0.451094 0.001747 2.799439
0.824149 0.401365 0.002137 2.491400
0.863885 0.354610 0.001468 2.245069
0.903621 0.307169 0.002892 1.997603
