# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.425893 0.000087 2664.963937
-1.560025 3.414867 0.000084 2598.211719
-1.520288 3.387939 0.000097 2441.825328
-1.480552 3.361592 0.000126 2297.741103
-1.440816 3.333931 0.000159 2155.589164
-1.401080 3.294158 0.000110 1967.455129
-1.361343 3.264433 0.000118 1837.223374
-1.321607 3.232889 0.000146 1708.256985
-1.281871 3.199333 0.000094 1581.673977
-1.242135 3.181381 0.000057 1517.918827
-1.202399 3.152967 0.000049 1421.855281
-1.162662 3.116816 0.000094 1307.978043
-1.122926 3.071723 0.000146 1178.655419
-1.083190 3.028694 0.000131 1067.561363
-1.043454 2.966934 0.000127 926.064435
-1.003717 2.909385 0.000153 811.022954
-0.963981 2.847890 0.000139 703.996402
-0.924245 2.803919 0.000095 636.355065
-0.884509 2.763145 0.000113 579.274698
-0.844773 2.703818 0.000118 505.298024
-0.805036 2.632269 0.000168 428.431804
-0.765300 2.568783 0.000166 370.169386
-0.725564 2.512728 0.000100 325.460069
-0.685828 2.450736 0.000151 282.091063
-0.646091 2.380832 0.000165 240.132936
-0.606355 2.320062 0.000144 208.800464
-0.566619 2.252711 0.000118 178.830159
-0.526883 2.181954 0.000104 151.954608
-0.487147 2.118146 0.000132 131.172052
-0.447410 2.047552 0.000144 111.486259
-0.407674 1.980183 0.000135 95.471279
-0.367938 1.914366 0.000118 82.052784
-0.328202 1.846215 0.000145 70.126418
-0.288465 1.776753 0.000149 59.759799
-0.248729 1.710467 0.000131 51.305637
-0.208993 1.645953 0.000154 44.217883
-0.169257 1.580441 0.000191 38.018980
-0.129520 1.515524 0.000171 32.743958
-0.089784 1.453600 0.000182 28.391047
-0.050048 1.389231 0.000186 24.479508
-0.010312 1.329894 0.000185 21.353402
0.029424 1.269404 0.000207 18.574914
0.069161 1.208918 0.000334 16.149113
0.108897 1.152348 0.000215 14.185750
0.148633 1.095138 0.000993 12.383761
0.188369 1.040096 0.000407 10.943573
0.228106 0.985738 0.000381 9.657400
0.267842 0.932477 0.000392 8.542303
0.307578 0.882376 0.000356 7.613031
0.347314 0.830739 0.000444 6.756436
0.387050 0.781080 0.000499 6.024648
0.426787 0.732431 0.000616 5.382861
0.466523 0.681474 0.000543 4.788758
0.506259 0.635934 0.000474 4.313612
0.545995 0.589643 0.000453 3.877925
0.585732 0.538455 0.000567 3.444692
0.625468 0.483740 0.000748 3.034021
0.665204 0.424607 0.001065 2.643352
0.704940 0.385441 0.000814 2.418613
0.744677 0.319416 0.001901 2.065562
0.784413 0.267817 0.001793 1.835218
0.824149 0.195140 0.001591 1.554091
0.863885 0.146399 0.002458 1.382736
0.903621 0.088223 0.002659 1.208093
