# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.401497 0.000000 2520.554316
-1.560025 3.388842 0.000000 2448.170532
-1.520288 3.369911 0.000001 2343.737398
-1.480552 3.347034 0.000001 2223.477302
-1.440816 3.321654 0.000001 2097.260087
-1.401080 3.285140 0.000001 1928.137716
-1.361343 3.257872 0.000001 1810.799810
-1.321607 3.229222 0.000001 1695.198517
-1.281871 3.200433 0.000001 1586.469596
-1.242135 3.178843 0.000000 1509.530207
-1.202399 3.154342 0.000000 1426.727499
-1.162662 3.124919 0.000000 1333.268974
-1.122926 3.083504 0.000001 1211.999196
-1.083190 3.039739 0.000001 1095.815545
-1.043454 2.980123 0.000001 955.259575
-1.003717 2.922717 0.000001 836.979139
-0.963981 2.864902 0.000001 732.655723
-0.924245 2.825660 0.000000 669.359016
-0.884509 2.787601 0.000000 613.196685
-0.844773 2.727412 0.000001 533.838869
-0.805036 2.658105 0.000001 455.095627
-0.765300 2.595851 0.000001 394.321022
-0.725564 2.545369 0.000001 351.048787
-0.685828 2.484271 0.000001 304.978137
-0.646091 2.415649 0.000002 260.402791
-0.606355 2.354686 0.000001 226.300082
-0.566619 2.291446 0.000002 195.632531
-0.526883 2.219797 0.000001 165.880709
-0.487147 2.162156 0.000001 145.262865
-0.447410 2.092818 0.000001 123.827452
-0.407674 2.028237 0.000001 106.717480
-0.367938 1.962638 0.000001 91.756494
-0.328202 1.898626 0.000001 79.181651
-0.288465 1.830191 0.000000 67.637864
-0.248729 1.766989 0.000001 58.477314
-0.208993 1.703409 0.000001 50.513486
-0.169257 1.640696 0.000001 43.721458
-0.129520 1.578393 0.000001 37.878334
-0.089784 1.518095 0.000001 32.968018
-0.050048 1.457435 0.000001 28.670365
-0.010312 1.399182 0.000002 25.071399
0.029424 1.341216 0.000001 21.938807
0.069161 1.285620 0.000002 19.302621
0.108897 1.230845 0.000003 17.015249
0.148633 1.178809 0.000002 15.094050
0.188369 1.125486 0.000002 13.349997
0.228106 1.075583 0.000002 11.900897
0.267842 1.026387 0.000002 10.626297
0.307578 0.977887 0.000003 9.503428
0.347314 0.929724 0.000005 8.505757
0.387050 0.882534 0.000005 7.629968
0.426787 0.836006 0.000006 6.854757
0.466523 0.788674 0.000006 6.146966
0.506259 0.741479 0.000006 5.513996
0.545995 0.692343 0.000006 4.924133
0.585732 0.643935 0.000007 4.404728
0.625468 0.591914 0.000007 3.907490
0.665204 0.539134 0.000010 3.460284
0.704940 0.484226 0.000010 3.049319
0.744677 0.422003 0.000010 2.642290
0.784413 0.359624 0.000013 2.288724
0.824149 0.299753 0.000017 1.993947
0.863885 0.233088 0.000019 1.710190
0.903621 0.163136 0.000024 1.455731
