# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.947342 0.000000 8858.121703
-1.560025 3.935915 0.000000 8628.096184
-1.520288 3.916291 0.000000 8246.906057
-1.480552 3.893300 0.000000 7821.667274
-1.440816 3.868345 0.000000 7384.902888
-1.401080 3.825382 0.000000 6689.316974
-1.361343 3.800508 0.000000 6316.952768
-1.321607 3.772450 0.000000 5921.748218
-1.281871 3.743862 0.000000 5544.492933
-1.242135 3.724937 0.000000 5308.074954
-1.202399 3.701354 0.000000 5027.523639
-1.162662 3.670967 0.000000 4687.772365
-1.122926 3.623626 0.000000 4203.646616
-1.083190 3.580756 0.000000 3808.519093
-1.043454 3.518817 0.000000 3302.304309
-1.003717 3.465251 0.000000 2919.111212
-0.963981 3.407764 0.000000 2557.195379
-0.924245 3.371856 0.000000 2354.267824
-0.884509 3.334331 0.000000 2159.389407
-0.844773 3.269773 0.000000 1861.114313
-0.805036 3.206030 0.000000 1607.049743
-0.765300 3.153969 0.000000 1425.506466
-0.725564 3.104178 0.000000 1271.095363
-0.685828 3.044765 0.000000 1108.573053
-0.646091 2.986097 0.000000 968.492236
-0.606355 2.934151 0.000000 859.312509
-0.566619 2.874548 0.000000 749.113479
-0.526883 2.819359 0.000000 659.718708
-0.487147 2.766475 0.000000 584.082957
-0.447410 2.712730 0.000000 516.095507
-0.407674 2.661397 0.000000 458.560566
-0.367938 2.611598 0.000000 408.881956
-0.328202 2.560606 0.000000 363.584540
-0.288465 2.511042 0.000000 324.370853
-0.248729 2.463627 0.000000 290.821521
-0.208993 2.417368 0.000000 261.436918
-0.169257 2.373325 0.000000 236.224046
-0.129520 2.329006 0.000000 213.307451
-0.089784 2.285696 0.000000 193.061558
-0.050048 2.244167 0.000000 175.455039
-0.010312 2.203229 0.000000 159.671846
0.029424 2.163131 0.000000 145.589723
0.069161 2.120841 0.000000 132.080774
0.108897 2.079817 0.000000 120.175546
0.148633 2.036541 0.000001 108.777704
0.188369 1.992572 0.000001 98.303899
0.228106 1.946507 0.000001 88.410729
0.267842 1.898622 0.000001 79.180773
0.307578 1.848406 0.000001 70.534682
0.347314 1.795032 0.000002 62.377466
0.387050 1.740704 0.000003 55.042294
0.426787 1.680554 0.000002 47.923696
0.466523 1.620533 0.000002 41.737695
0.506259 1.555959 0.000011 35.969460
0.545995 1.489091 0.000006 30.837397
0.585732 1.421098 0.000005 26.368567
0.625468 1.350603 0.000003 22.417997
0.665204 1.277341 0.000005 18.937843
0.704940 1.204301 0.000003 16.006454
0.744677 1.129195 0.000003 13.464428
0.784413 1.052714 0.000004 11.290274
0.824149 0.975384 0.000004 9.448761
0.863885 0.897642 0.000004 7.900089
0.903621 0.818585 0.000004 6.585321
