# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.278456 0.000000 1898.697764
-1.560025 3.260999 0.000000 1823.892784
-1.520288 3.236593 0.000000 1724.220997
-1.480552 3.208273 0.000000 1615.374327
-1.440816 3.176999 0.000000 1503.138995
-1.401080 3.135720 0.000000 1366.845637
-1.361343 3.102687 0.000000 1266.737058
-1.321607 3.068961 0.000000 1172.090148
-1.281871 3.035827 0.000000 1085.992339
-1.242135 3.009933 0.000000 1023.135990
-1.202399 2.982869 0.000000 961.322321
-1.162662 2.950130 0.000000 891.518382
-1.122926 2.906244 0.000000 805.831602
-1.083190 2.857045 0.000000 719.523065
-1.043454 2.791382 0.000000 618.560209
-1.003717 2.726072 0.000000 532.195600
-0.963981 2.662415 0.000000 459.636371
-0.924245 2.618253 0.000000 415.195743
-0.884509 2.577723 0.000000 378.200918
-0.844773 2.515529 0.000000 327.739394
-0.805036 2.440050 0.000000 275.454219
-0.765300 2.369994 0.000000 234.419659
-0.725564 2.313616 0.000000 205.880930
-0.685828 2.252212 0.000000 178.735792
-0.646091 2.174690 0.000000 149.516508
-0.606355 2.106930 0.000000 127.917275
-0.566619 2.040015 0.000000 109.651379
-0.526883 1.961494 0.000000 91.515376
-0.487147 1.895292 0.000000 78.576286
-0.447410 1.820691 0.000000 66.174537
-0.407674 1.747796 0.000000 55.949385
-0.367938 1.674123 0.000000 47.219609
-0.328202 1.602048 0.000000 39.998829
-0.288465 1.525174 0.000000 33.509964
-0.248729 1.452146 0.000000 28.323423
-0.208993 1.379058 0.000000 23.936346
-0.169257 1.305770 0.000000 20.219447
-0.129520 1.233026 0.000000 17.101172
-0.089784 1.160895 0.000000 14.484195
-0.050048 1.088936 0.000000 12.272580
-0.010312 1.017666 0.000000 10.415144
0.029424 0.947925 0.000000 8.870014
0.069161 0.878683 0.000000 7.562803
0.108897 0.810639 0.000000 6.466030
0.148633 0.743251 0.000000 5.536692
0.188369 0.678118 0.000000 4.765593
0.228106 0.613579 0.000000 4.107507
0.267842 0.550654 0.000000 3.553471
0.307578 0.488558 0.000001 3.080041
0.347314 0.428231 0.000001 2.680584
0.387050 0.369203 0.000001 2.339926
0.426787 0.311996 0.000001 2.051130
0.466523 0.254825 0.000001 1.798138
0.506259 0.199348 0.000001 1.582509
0.545995 0.144952 0.000001 1.396206
0.585732 0.090847 0.000001 1.232664
0.625468 0.037257 0.000001 1.089568
0.665204 -0.016139 0.000002 0.963510
0.704940 -0.070444 0.000002 0.850260
0.744677 -0.124399 0.000002 0.750923
0.784413 -0.179246 0.000003 0.661831
0.824149 -0.235073 0.000004 0.581991
0.863885 -0.292229 0.000006 0.510220
0.903621 -0.350573 0.000007 0.446078
