# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.306984 0.000000 20276.085439
-1.560025 4.296844 0.000000 19808.133015
-1.520288 4.277197 0.000000 18932.010241
-1.480552 4.254065 0.000000 17950.005330
-1.440816 4.230073 0.000000 16985.284596
-1.401080 4.180233 0.000000 15143.731172
-1.361343 4.157664 0.000000 14376.866602
-1.321607 4.128966 0.000000 13457.543322
-1.281871 4.099786 0.000000 12583.048713
-1.242135 4.081643 0.000000 12068.210539
-1.202399 4.057784 0.000000 11423.088865
-1.162662 4.027928 0.000000 10664.188990
-1.122926 3.975074 0.000000 9442.211690
-1.083190 3.936475 0.000000 8639.216870
-1.043454 3.874115 0.000000 7483.680044
-1.003717 3.824663 0.000000 6678.259022
-0.963981 3.766469 0.000000 5840.749149
-0.924245 3.732358 0.000000 5399.550773
-0.884509 3.695401 0.000000 4959.075489
-0.844773 3.631558 0.000000 4281.124146
-0.805036 3.577066 0.000000 3776.296885
-0.765300 3.531322 0.000000 3398.773761
-0.725564 3.484045 0.000000 3048.209763
-0.685828 3.430506 0.000000 2694.673979
-0.646091 3.382611 0.000000 2413.295390
-0.606355 3.338940 0.000000 2182.424888
-0.566619 3.286011 0.000000 1932.017176
-0.526883 3.248058 0.000000 1770.345545
-0.487147 3.197931 0.000000 1577.358451
-0.447410 3.158109 0.000000 1439.159368
-0.407674 3.117863 0.000000 1311.785094
-0.367938 3.077411 0.000000 1195.118112
-0.328202 3.039160 0.000000 1094.359129
-0.288465 3.001880 0.000000 1004.336389
-0.248729 2.964664 0.000000 921.856615
-0.208993 2.929142 0.000000 849.455783
-0.169257 2.893158 0.000000 781.910216
-0.129520 2.856766 0.000000 719.060492
-0.089784 2.818568 0.000001 658.516196
-0.050048 2.781099 0.000001 604.084760
-0.010312 2.740184 0.000001 549.772320
0.029424 2.698235 0.000000 499.153260
0.069161 2.654237 0.000001 451.061877
0.108897 2.607750 0.000001 405.273164
0.148633 2.558270 0.000001 361.633050
0.188369 2.506237 0.000001 320.800323
0.228106 2.452384 0.000001 283.387886
0.267842 2.394691 0.000001 248.135273
0.307578 2.334993 0.000001 216.267258
0.347314 2.272930 0.000002 187.467291
0.387050 2.209178 0.000001 161.872910
0.426787 2.144710 0.000001 139.542769
0.466523 2.078180 0.000001 119.722871
0.506259 2.009396 0.000001 102.186398
0.545995 1.940335 0.000001 87.163102
0.585732 1.869572 0.000001 74.057643
0.625468 1.797290 0.000002 62.702665
0.665204 1.724555 0.000003 53.033057
0.704940 1.649947 0.000003 44.662088
0.744677 1.576091 0.000004 37.677370
0.784413 1.500479 0.000001 31.657403
0.824149 1.423480 0.000014 26.512326
0.863885 1.345668 0.000028 22.161673
0.903621 1.266664 0.000047 18.473779
