# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.239024 0.000000 17338.980737
-1.560025 4.208964 0.000000 16179.455141
-1.520288 4.167876 0.000000 14718.884713
-1.480552 4.119562 0.000000 13169.273662
-1.440816 4.073460 0.000000 11842.936635
-1.401080 4.002394 0.000000 10055.265805
-1.361343 3.964626 0.000000 9217.759008
-1.321607 3.925432 0.000000 8422.310827
-1.281871 3.887083 0.000000 7710.502382
-1.242135 3.864617 0.000000 7321.781924
-1.202399 3.839428 0.000000 6909.201180
-1.162662 3.803489 0.000000 6360.466300
-1.122926 3.739499 0.000000 5489.076291
-1.083190 3.679390 0.000000 4779.578911
-1.043454 3.593256 0.000000 3919.726176
-1.003717 3.525752 0.000000 3355.455709
-0.963981 3.463209 0.000000 2905.422116
-0.924245 3.432722 0.000000 2708.459714
-0.884509 3.391582 0.000000 2463.665843
-0.844773 3.311451 0.000000 2048.567863
-0.805036 3.235397 0.000000 1719.477312
-0.765300 3.183036 0.000000 1524.180151
-0.725564 3.133485 0.000000 1359.829057
-0.685828 3.065874 0.000000 1163.787249
-0.646091 3.004058 0.000000 1009.385636
-0.606355 2.951179 0.000000 893.673913
-0.566619 2.886354 0.000000 769.756506
-0.526883 2.833391 0.000000 681.381413
-0.487147 2.774017 0.000000 594.315786
-0.447410 2.721458 0.000000 526.571782
-0.407674 2.668665 0.000000 466.298924
-0.367938 2.617557 0.000000 414.530767
-0.328202 2.565904 0.000000 368.047652
-0.288465 2.516523 0.000000 328.490080
-0.248729 2.467541 0.000000 293.454379
-0.208993 2.421301 0.000000 263.815747
-0.169257 2.376112 0.000000 237.745125
-0.129520 2.332716 0.000000 215.136991
-0.089784 2.289357 0.000000 194.695569
-0.050048 2.247838 0.000000 176.944682
-0.010312 2.206348 0.000000 160.822594
0.029424 2.166228 0.000000 146.631599
0.069161 2.125662 0.000000 133.555189
0.108897 2.084127 0.000001 121.373926
0.148633 2.042061 0.000001 110.169070
0.188369 1.999821 0.000001 99.958315
0.228106 1.955325 0.000001 90.224110
0.267842 1.909809 0.000001 81.246987
0.307578 1.860541 0.000001 72.533498
0.347314 1.809689 0.000001 64.518717
0.387050 1.755943 0.000001 57.008651
0.426787 1.700143 0.000001 50.134963
0.466523 1.641428 0.000001 43.795158
0.506259 1.580279 0.000001 38.043213
0.545995 1.518986 0.000002 33.035515
0.585732 1.451021 0.000001 28.249982
0.625468 1.387218 0.000005 24.389715
0.665204 1.319079 0.000017 20.846844
0.704940 1.248656 0.000023 17.725664
0.744677 1.173912 0.000020 14.923350
0.784413 1.101718 0.000055 12.635482
0.824149 1.026688 0.000068 10.629935
0.863885 0.951986 0.000160 8.945750
0.903621 0.875449 0.000209 7.498389
