# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.116210 0.000000 13068.010856
-1.560025 4.085344 0.000000 12171.496627
-1.520288 4.043458 0.000000 11052.426086
-1.480552 3.995582 0.000000 9898.789095
-1.440816 3.949061 0.000000 8893.267823
-1.401080 3.880612 0.000000 7596.472360
-1.361343 3.841316 0.000000 6939.304831
-1.321607 3.801708 0.000000 6334.432396
-1.281871 3.763804 0.000000 5805.021379
-1.242135 3.741188 0.000000 5510.454523
-1.202399 3.715719 0.000000 5196.599566
-1.162662 3.679083 0.000000 4776.202111
-1.122926 3.616628 0.000000 4136.452175
-1.083190 3.554478 0.000000 3584.903604
-1.043454 3.467935 0.000000 2937.209779
-1.003717 3.397975 0.000000 2500.203491
-0.963981 3.335530 0.000000 2165.357087
-0.924245 3.304897 0.000000 2017.887914
-0.884509 3.263765 0.000000 1835.543265
-0.844773 3.182188 0.000000 1521.204421
-0.805036 3.101572 0.000000 1263.491350
-0.765300 3.047598 0.000000 1115.830283
-0.725564 2.997915 0.000000 995.211179
-0.685828 2.927089 0.000000 845.451484
-0.646091 2.860972 0.000000 726.057927
-0.606355 2.806149 0.000000 639.954238
-0.566619 2.738213 0.000000 547.283981
-0.526883 2.678942 0.000000 477.465104
-0.487147 2.618211 0.000000 415.155127
-0.447410 2.560549 0.000000 363.537524
-0.407674 2.502723 0.000000 318.216745
-0.367938 2.447392 0.000000 280.150385
-0.328202 2.390439 0.000000 245.719065
-0.288465 2.335110 0.000000 216.326577
-0.248729 2.281832 0.000000 191.351527
-0.208993 2.230100 0.000000 169.863387
-0.169257 2.180592 0.000000 151.562576
-0.129520 2.132213 0.000000 135.585341
-0.089784 2.084319 0.000000 121.427908
-0.050048 2.038607 0.000000 109.296499
-0.010312 1.994052 0.000000 98.639523
0.029424 1.950770 0.000000 89.283034
0.069161 1.906794 0.000000 80.685096
0.108897 1.863643 0.000001 73.053605
0.148633 1.821176 0.000001 66.248170
0.188369 1.778072 0.000002 59.988509
0.228106 1.732117 0.000002 53.965137
0.267842 1.687621 0.000003 48.709464
0.307578 1.641119 0.000007 43.762492
0.347314 1.592364 0.000006 39.115562
0.387050 1.540494 0.000004 34.712493
0.426787 1.487688 0.000005 30.738141
0.466523 1.433060 0.000002 27.105325
0.506259 1.374101 0.000009 23.663617
0.545995 1.312505 0.000004 20.535125
0.585732 1.248911 0.000005 17.737804
0.625468 1.183327 0.000008 15.251373
0.665204 1.114312 0.000010 13.010339
0.704940 1.044769 0.000010 11.085269
0.744677 0.973077 0.000010 9.398412
0.784413 0.899081 0.000015 7.925880
0.824149 0.824387 0.000016 6.673449
0.863885 0.747624 0.000022 5.592066
0.903621 0.669733 0.000028 4.673780
