# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.552348 0.000000 3567.365360
-1.560025 3.525650 0.000000 3354.671251
-1.520288 3.489964 0.000000 3090.042010
-1.480552 3.450824 0.000000 2823.737894
-1.440816 3.409642 0.000000 2568.278348
-1.401080 3.356484 0.000000 2272.396890
-1.361343 3.318362 0.000000 2081.429276
-1.321607 3.281383 0.000000 1911.538766
-1.281871 3.246609 0.000000 1764.448753
-1.242135 3.221773 0.000000 1666.374353
-1.202399 3.194082 0.000000 1563.442904
-1.162662 3.155856 0.000000 1431.713346
-1.122926 3.099042 0.000000 1256.152073
-1.083190 3.035261 0.000000 1084.579497
-1.043454 2.954247 0.000000 900.008595
-1.003717 2.884653 0.000000 766.748872
-0.963981 2.825822 0.000000 669.610630
-0.924245 2.789897 0.000000 616.448831
-0.884509 2.742974 0.000000 553.316799
-0.844773 2.660150 0.000000 457.245802
-0.805036 2.574217 0.000000 375.160595
-0.765300 2.515496 0.000000 327.714209
-0.725564 2.461907 0.000000 289.672329
-0.685828 2.381829 0.000000 240.895348
-0.646091 2.304522 0.000000 201.614234
-0.606355 2.243329 0.000000 175.117104
-0.566619 2.165053 0.000000 146.235503
-0.526883 2.088694 0.000000 122.657371
-0.487147 2.021582 0.000000 105.094981
-0.447410 1.944686 0.000000 88.041114
-0.407674 1.871958 0.000000 74.466001
-0.367938 1.798343 0.000000 62.855476
-0.328202 1.726043 0.000000 53.216080
-0.288465 1.648834 0.000000 44.548541
-0.248729 1.576689 0.000000 37.730157
-0.208993 1.504807 0.000000 31.974690
-0.169257 1.433213 0.000000 27.115175
-0.129520 1.362054 0.000000 23.017244
-0.089784 1.291629 0.000000 19.571703
-0.050048 1.222066 0.000000 16.675016
-0.010312 1.153868 0.000000 14.251722
0.029424 1.086684 0.000000 12.209091
0.069161 1.020321 0.000000 10.478995
0.108897 0.955848 0.000000 9.033308
0.148633 0.892703 0.000000 7.810920
0.188369 0.831087 0.000000 6.777764
0.228106 0.770316 0.000000 5.892714
0.267842 0.711619 0.000001 5.147743
0.307578 0.653522 0.000000 4.503195
0.347314 0.596319 0.000001 3.947458
0.387050 0.540337 0.000001 3.470041
0.426787 0.485483 0.000001 3.058302
0.466523 0.433801 0.000001 2.715179
0.506259 0.380237 0.000001 2.400125
0.545995 0.328445 0.000002 2.130292
0.585732 0.274137 0.000004 1.879876
0.625468 0.220446 0.000004 1.661259
0.665204 0.165779 0.000004 1.464769
0.704940 0.109508 0.000004 1.286764
0.744677 0.052113 0.000003 1.127472
0.784413 -0.006420 0.000004 0.985306
0.824149 -0.067951 0.000004 0.855145
0.863885 -0.132014 0.000004 0.737863
0.903621 -0.197906 0.000007 0.633982
