# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.097366 0.000000 12513.128227
-1.560025 4.071359 0.000000 11785.786130
-1.520288 4.035141 0.000000 10842.792965
-1.480552 3.994453 0.000000 9873.075623
-1.440816 3.953700 0.000000 8988.771703
-1.401080 3.891505 0.000000 7789.411969
-1.361343 3.855403 0.000000 7168.085717
-1.321607 3.817687 0.000000 6571.839919
-1.281871 3.779767 0.000000 6022.368465
-1.242135 3.755888 0.000000 5700.167767
-1.202399 3.728575 0.000000 5352.722182
-1.162662 3.691877 0.000000 4918.998602
-1.122926 3.632249 0.000000 4287.945982
-1.083190 3.576570 0.000000 3771.980572
-1.043454 3.497695 0.000000 3145.537650
-1.003717 3.432692 0.000000 2708.266554
-0.963981 3.369557 0.000000 2341.840049
-0.924245 3.334308 0.000000 2159.274210
-0.884509 3.292493 0.000000 1961.068864
-0.844773 3.216762 0.000000 1647.258728
-0.805036 3.141943 0.000000 1386.573143
-0.765300 3.086924 0.000000 1221.585459
-0.725564 3.035470 0.000000 1085.099035
-0.685828 2.968231 0.000000 929.460359
-0.646091 2.904030 0.000000 801.732131
-0.606355 2.849587 0.000000 707.271815
-0.566619 2.784136 0.000000 608.325499
-0.526883 2.726392 0.000000 532.588934
-0.487147 2.667325 0.000000 464.862685
-0.447410 2.610963 0.000000 408.284672
-0.407674 2.554843 0.000000 358.791824
-0.367938 2.501108 0.000000 317.035629
-0.328202 2.446438 0.000000 279.536149
-0.288465 2.392877 0.000000 247.102215
-0.248729 2.341683 0.000000 219.625328
-0.208993 2.291808 0.000000 195.797522
-0.169257 2.244170 0.000000 175.456481
-0.129520 2.197571 0.000000 157.605303
-0.089784 2.151387 0.000000 141.705242
-0.050048 2.107375 0.000000 128.048517
-0.010312 2.064501 0.000000 116.011285
0.029424 2.022481 0.000000 105.312542
0.069161 1.980236 0.000000 95.550894
0.108897 1.938184 0.000001 86.732561
0.148633 1.896328 0.000001 78.763611
0.188369 1.853713 0.000002 71.401872
0.228106 1.809925 0.000002 64.553561
0.267842 1.763186 0.000004 57.966623
0.307578 1.716530 0.000006 52.061516
0.347314 1.666574 0.000007 46.404286
0.387050 1.616473 0.000004 41.348926
0.426787 1.562351 0.000004 36.504085
0.466523 1.505361 0.000003 32.015015
0.506259 1.446476 0.000009 27.954775
0.545995 1.386206 0.000003 24.333140
0.585732 1.322116 0.000005 20.994491
0.625468 1.256206 0.000008 18.037917
0.665204 1.187529 0.000010 15.399443
0.704940 1.117415 0.000011 13.103575
0.744677 1.045177 0.000011 11.095648
0.784413 0.972242 0.000015 9.380068
0.824149 0.897221 0.000017 7.891899
0.863885 0.821530 0.000023 6.629449
0.903621 0.744514 0.000026 5.552051
