# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.101314 0.000142 12617.917085
-1.560025 4.062824 0.000079 11551.588092
-1.520288 4.018843 0.000082 10438.893105
-1.480552 3.968936 0.000126 9303.490973
-1.440816 3.918023 0.000078 8276.425864
-1.401080 3.848031 0.000059 7045.224727
-1.361343 3.803063 0.000047 6352.658672
-1.321607 3.757238 0.000071 5715.761595
-1.281871 3.710434 0.000047 5132.462311
-1.242135 3.680354 0.000059 4788.693039
-1.202399 3.645608 0.000075 4420.127458
-1.162662 3.604569 0.000058 4021.932368
-1.122926 3.538460 0.000083 3453.574825
-1.083190 3.468143 0.000090 2937.210497
-1.043454 3.383280 0.000090 2415.867799
-1.003717 3.314085 0.000066 2060.317589
-0.963981 3.242254 0.000082 1746.087001
-0.924245 3.197628 0.000061 1575.755352
-0.884509 3.153986 0.000063 1425.083975
-0.844773 3.077995 0.000068 1196.296375
-0.805036 2.991684 0.000111 980.454274
-0.765300 2.916584 0.000073 824.928440
-0.725564 2.867285 0.000087 736.350206
-0.685828 2.798103 0.000090 627.908633
-0.646091 2.722646 0.000084 527.779071
-0.606355 2.654071 0.000107 450.635491
-0.566619 2.587465 0.000100 386.575325
-0.526883 2.514053 0.000086 326.478257
-0.487147 2.456828 0.000098 286.155378
-0.447410 2.382713 0.000086 241.277006
-0.407674 2.319050 0.000062 208.404259
-0.367938 2.251218 0.000107 178.225879
-0.328202 2.191705 0.000121 155.391408
-0.288465 2.120577 0.000110 131.923955
-0.248729 2.067087 0.000139 116.618199
-0.208993 2.001971 0.000160 100.369515
-0.169257 1.946376 0.000148 88.315087
-0.129520 1.888324 0.000173 77.254749
-0.089784 1.837693 0.000190 68.747289
-0.050048 1.783197 0.000191 60.639779
-0.010312 1.735430 0.000209 54.318637
0.029424 1.684907 0.000248 48.343299
0.069161 1.632989 0.000248 42.895999
0.108897 1.581889 0.000302 38.123485
0.148633 1.535643 0.000346 34.264629
0.188369 1.490726 0.000262 30.911735
0.228106 1.434515 0.000426 27.135237
0.267842 1.382884 0.000501 24.084105
0.307578 1.331299 0.000641 21.370910
0.347314 1.275189 0.000743 18.770633
0.387050 1.226829 0.000896 16.779005
0.426787 1.172861 0.000946 14.814326
0.466523 1.120791 0.000991 13.137366
0.506259 1.070906 0.000807 11.723251
0.545995 1.030564 0.000522 10.699492
0.585732 0.981008 0.000492 9.547170
0.625468 0.914828 0.000581 8.193875
0.665204 0.846273 0.000556 6.998293
0.704940 0.783687 0.000715 6.053982
0.744677 0.721285 0.000823 5.240726
0.784413 0.639393 0.000847 4.339541
0.824149 0.562535 0.000975 3.633205
0.863885 0.484818 0.001188 3.034467
0.903621 0.402278 0.001285 2.507946
