# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.826284 0.000000 6703.218941
-1.560025 3.814027 0.000000 6516.689525
-1.520288 3.794061 0.000000 6223.869870
-1.480552 3.770333 0.000000 5892.941146
-1.440816 3.744742 0.000000 5555.732961
-1.401080 3.702889 0.000000 5045.316813
-1.361343 3.676813 0.000000 4751.306083
-1.321607 3.648074 0.000000 4447.065249
-1.281871 3.618563 0.000000 4154.916482
-1.242135 3.598372 0.000000 3966.174330
-1.202399 3.574220 0.000000 3751.621734
-1.162662 3.543381 0.000000 3494.466416
-1.122926 3.497475 0.000000 3143.936218
-1.083190 3.453875 0.000000 2843.637945
-1.043454 3.391794 0.000000 2464.863937
-1.003717 3.336259 0.000000 2168.995337
-0.963981 3.277855 0.000000 1896.069641
-0.924245 3.240328 0.000000 1739.111030
-0.884509 3.202200 0.000000 1592.941112
-0.844773 3.138548 0.000000 1375.773750
-0.805036 3.072243 0.000000 1180.980656
-0.765300 3.016866 0.000000 1039.597722
-0.725564 2.965856 0.000000 924.389113
-0.685828 2.905682 0.000000 804.787815
-0.646091 2.842889 0.000000 696.447324
-0.606355 2.788293 0.000000 614.175526
-0.566619 2.726926 0.000000 533.243236
-0.526883 2.665935 0.000000 463.376673
-0.487147 2.611884 0.000000 409.151134
-0.447410 2.553314 0.000000 357.531062
-0.407674 2.497649 0.000000 314.519631
-0.367938 2.443890 0.000000 277.900851
-0.328202 2.388716 0.000000 244.745691
-0.288465 2.333925 0.000001 215.736806
-0.248729 2.282504 0.000000 191.647346
-0.208993 2.231891 0.000000 170.565144
-0.169257 2.183929 0.000001 152.731322
-0.129520 2.135835 0.000001 136.720537
-0.089784 2.089512 0.000000 122.888492
-0.050048 2.044382 0.000001 110.759401
-0.010312 2.000721 0.000001 100.165864
0.029424 1.958082 0.000001 90.798809
0.069161 1.914861 0.000001 82.197713
0.108897 1.872717 0.000001 74.595969
0.148633 1.831082 0.000002 67.776261
0.188369 1.789382 0.000002 61.571314
0.228106 1.746862 0.000002 55.828723
0.267842 1.701287 0.000002 50.266914
0.307578 1.657184 0.000003 45.412560
0.347314 1.608700 0.000003 40.615479
0.387050 1.558480 0.000002 36.180694
0.426787 1.506605 0.000002 32.107132
0.466523 1.451682 0.000001 28.292995
0.506259 1.393811 0.000001 24.763294
0.545995 1.332628 0.000002 21.509159
0.585732 1.269144 0.000004 18.583840
0.625468 1.203555 0.000004 15.978873
0.665204 1.135884 0.000004 13.673362
0.704940 1.065651 0.000002 11.631776
0.744677 0.993586 0.000002 9.853278
0.784413 0.920256 0.000004 8.322368
0.824149 0.845847 0.000005 7.011904
0.863885 0.769683 0.000005 5.883980
0.903621 0.692549 0.000005 4.926488
