# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.029025 0.000012 10690.508385
-1.560025 4.006799 0.000010 10157.223836
-1.520288 3.975279 0.000019 9445.704766
-1.480552 3.935565 0.000016 8620.425574
-1.440816 3.899749 0.000023 7937.741908
-1.401080 3.840790 0.000016 6930.324781
-1.361343 3.810162 0.000017 6458.370694
-1.321607 3.777621 0.000019 5992.068153
-1.281871 3.744351 0.000013 5550.369895
-1.242135 3.726357 0.000011 5325.140699
-1.202399 3.702568 0.000019 5041.087750
-1.162662 3.666935 0.000014 4644.114614
-1.122926 3.611128 0.000024 4083.885015
-1.083190 3.555257 0.000015 3591.054321
-1.043454 3.480730 0.000018 3024.748312
-1.003717 3.419956 0.000016 2629.784547
-0.963981 3.364516 0.000016 2314.618717
-0.924245 3.333952 0.000013 2157.357943
-0.884509 3.291291 0.000014 1955.502293
-0.844773 3.216152 0.000016 1644.809082
-0.805036 3.145559 0.000021 1398.007956
-0.765300 3.097154 0.000019 1250.578517
-0.725564 3.046471 0.000028 1112.771105
-0.685828 2.980333 0.000020 955.624333
-0.646091 2.920342 0.000024 832.311868
-0.606355 2.867527 0.000025 737.001021
-0.566619 2.804589 0.000023 637.580845
-0.526883 2.745856 0.000027 556.921840
-0.487147 2.690731 0.000022 490.546272
-0.447410 2.636735 0.000029 433.180312
-0.407674 2.582469 0.000022 382.313124
-0.367938 2.529644 0.000019 338.532595
-0.328202 2.476800 0.000037 299.720015
-0.288465 2.423939 0.000043 265.363118
-0.248729 2.377581 0.000043 238.496778
-0.208993 2.329064 0.000047 213.282511
-0.169257 2.281392 0.000052 191.104884
-0.129520 2.235329 0.000051 171.874832
-0.089784 2.191246 0.000060 155.277694
-0.050048 2.147949 0.000058 140.545076
-0.010312 2.106468 0.000066 127.736351
0.029424 2.066814 0.000066 116.590259
0.069161 2.026215 0.000071 106.182168
0.108897 1.982903 0.000073 96.102597
0.148633 1.940658 0.000088 87.187436
0.188369 1.898244 0.000097 79.071730
0.228106 1.852949 0.000078 71.247383
0.267842 1.804170 0.000151 63.653603
0.307578 1.757127 0.000152 57.118533
0.347314 1.705453 0.000166 50.707433
0.387050 1.646255 0.000195 44.238949
0.426787 1.592024 0.000238 39.036990
0.466523 1.535222 0.000222 34.253921
0.506259 1.475644 0.000181 29.869372
0.545995 1.414994 0.000145 25.981325
0.585732 1.353778 0.000153 22.564428
0.625468 1.287658 0.000159 19.377266
0.665204 1.225391 0.000184 16.786734
0.704940 1.160701 0.000255 14.458228
0.744677 1.084689 0.000238 12.137857
0.784413 1.016277 0.000352 10.362542
0.824149 0.940642 0.000352 8.706259
0.863885 0.867510 0.000457 7.352888
0.903621 0.789848 0.000534 6.146344
