# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.399842 0.000003 25109.331338
-1.560025 4.361220 0.000002 22972.834419
-1.520288 4.307349 0.000004 20292.719446
-1.480552 4.247631 0.000003 17685.782333
-1.440816 4.191300 0.000002 15534.412210
-1.401080 4.107080 0.000002 12796.052612
-1.361343 4.065956 0.000001 11640.009533
-1.321607 4.023806 0.000002 10563.372430
-1.281871 3.980969 0.000001 9571.183576
-1.242135 3.954427 0.000001 9003.762297
-1.202399 3.923065 0.000002 8376.472332
-1.162662 3.878686 0.000002 7562.789975
-1.122926 3.797442 0.000002 6272.441649
-1.083190 3.726240 0.000003 5323.948855
-1.043454 3.630947 0.000002 4275.048452
-1.003717 3.565812 0.000002 3679.658533
-0.963981 3.507529 0.000003 3217.532931
-0.924245 3.473991 0.000002 2978.419728
-0.884509 3.418222 0.000003 2619.483428
-0.844773 3.325392 0.000002 2115.373512
-0.805036 3.250121 0.000003 1778.746750
-0.765300 3.201483 0.000002 1590.295307
-0.725564 3.144424 0.000003 1394.494432
-0.685828 3.069529 0.000002 1173.614297
-0.646091 3.009084 0.000003 1021.121847
-0.606355 2.952875 0.000005 897.148123
-0.566619 2.884023 0.000004 765.618469
-0.526883 2.830530 0.000004 676.893241
-0.487147 2.766731 0.000005 584.413531
-0.447410 2.711874 0.000004 515.068635
-0.407674 2.658096 0.000004 455.079167
-0.367938 2.603363 0.000006 401.188697
-0.328202 2.550260 0.000006 355.013763
-0.288465 2.499637 0.000008 315.950325
-0.248729 2.448250 0.000009 280.691294
-0.208993 2.400911 0.000012 251.699948
-0.169257 2.353558 0.000012 225.699644
-0.129520 2.309330 0.000020 203.837536
-0.089784 2.263453 0.000022 183.401299
-0.050048 2.219805 0.000026 165.861775
-0.010312 2.176230 0.000032 150.022409
0.029424 2.129367 0.000026 134.680837
0.069161 2.090043 0.000039 123.013696
0.108897 2.047634 0.000057 111.558214
0.148633 2.002780 0.000072 100.603819
0.188369 1.957085 0.000073 90.555930
0.228106 1.909758 0.000098 81.195789
0.267842 1.858465 0.000090 72.153596
0.307578 1.808221 0.000127 64.258075
0.347314 1.757164 0.000119 57.133290
0.387050 1.698616 0.000179 49.911717
0.426787 1.639030 0.000183 43.512065
0.466523 1.576401 0.000194 37.666345
0.506259 1.514050 0.000242 32.620629
0.545995 1.445421 0.000303 27.843467
0.585732 1.370964 0.000257 23.462415
0.625468 1.299062 0.000397 19.867716
0.665204 1.227481 0.000575 16.832813
0.704940 1.153062 0.000917 14.156329
0.744677 1.079383 0.001372 11.918539
0.784413 1.001124 0.001950 9.922777
0.824149 0.925666 0.002940 8.296516
0.863885 0.850744 0.004232 6.934246
0.903621 0.749310 0.007247 5.402840
