# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.091563 0.000002 12346.882318
-1.560025 4.086005 0.000002 12189.890499
-1.520288 4.072083 0.000003 11805.268516
-1.480552 4.054815 0.000003 11345.081590
-1.440816 4.037564 0.000003 10903.254327
-1.401080 3.995601 0.000003 9899.066791
-1.361343 3.976194 0.000002 9466.482536
-1.321607 3.949953 0.000003 8911.404460
-1.281871 3.919956 0.000002 8316.689363
-1.242135 3.899761 0.000002 7938.834626
-1.202399 3.874533 0.000002 7490.809999
-1.162662 3.844895 0.000002 6996.666451
-1.122926 3.799789 0.000003 6306.410915
-1.083190 3.767360 0.000002 5852.677610
-1.043454 3.714139 0.000003 5177.645011
-1.003717 3.665636 0.000003 4630.514881
-0.963981 3.602063 0.000003 3999.970067
-0.924245 3.559880 0.000002 3629.742478
-0.884509 3.523487 0.000002 3337.970878
-0.844773 3.466823 0.000003 2929.654749
-0.805036 3.414812 0.000004 2598.981777
-0.765300 3.359326 0.000002 2287.284848
-0.725564 3.307059 0.000003 2027.924103
-0.685828 3.256832 0.000004 1806.435028
-0.646091 3.201019 0.000004 1588.584071
-0.606355 3.152450 0.000003 1420.505398
-0.566619 3.098613 0.000004 1254.886008
-0.526883 3.050513 0.000004 1123.322162
-0.487147 3.000050 0.000003 1000.096393
-0.447410 2.953710 0.000004 898.877352
-0.407674 2.909360 0.000003 811.621931
-0.367938 2.865605 0.000003 733.836452
-0.328202 2.821102 0.000005 662.353602
-0.288465 2.779837 0.000006 602.313469
-0.248729 2.738573 0.000006 547.721664
-0.208993 2.698087 0.000006 498.966839
-0.169257 2.660518 0.000007 457.616611
-0.129520 2.621421 0.000008 418.217740
-0.089784 2.583863 0.000008 383.569401
-0.050048 2.545556 0.000009 351.185530
-0.010312 2.506595 0.000009 321.050911
0.029424 2.468401 0.000010 294.021325
0.069161 2.427978 0.000010 267.888995
0.108897 2.384751 0.000011 242.508062
0.148633 2.340874 0.000014 219.200254
0.188369 2.294966 0.000015 197.211457
0.228106 2.244590 0.000015 175.612645
0.267842 2.191824 0.000022 155.515705
0.307578 2.136066 0.000022 136.777405
0.347314 2.077902 0.000027 119.629667
0.387050 2.015480 0.000031 103.611564
0.426787 1.953708 0.000040 89.870166
0.466523 1.887909 0.000039 77.235782
0.506259 1.818197 0.000036 65.782942
0.545995 1.748109 0.000031 55.980709
0.585732 1.683153 0.000043 48.200747
0.625468 1.606407 0.000052 40.391139
0.665204 1.526349 0.000049 33.592015
0.704940 1.454168 0.000050 28.448092
0.744677 1.381378 0.000054 24.057650
0.784413 1.300326 0.000070 19.960218
0.824149 1.228086 0.000087 16.899961
0.863885 1.150658 0.000095 14.139640
0.903621 1.068652 0.000116 11.705367
