# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.085333 0.000045 12168.290758
-1.560025 4.073569 0.000032 11843.916580
-1.520288 4.049297 0.000054 11198.855514
-1.480552 4.028518 0.000039 10676.460242
-1.440816 4.000019 0.000043 9998.146871
-1.401080 3.951071 0.000039 8932.654333
-1.361343 3.923141 0.000039 8376.280377
-1.321607 3.892429 0.000047 7804.046414
-1.281871 3.859619 0.000037 7236.593412
-1.242135 3.840372 0.000085 6921.132888
-1.202399 3.810619 0.000056 6463.810768
-1.162662 3.776436 0.000046 5974.887275
-1.122926 3.727194 0.000076 5333.569966
-1.083190 3.685205 0.000047 4842.795456
-1.043454 3.622725 0.000061 4193.582638
-1.003717 3.565357 0.000050 3674.879359
-0.963981 3.503749 0.000063 3188.635837
-0.924245 3.466865 0.000048 2929.226596
-0.884509 3.428391 0.000043 2680.967467
-0.844773 3.363298 0.000054 2307.675201
-0.805036 3.301904 0.000065 2003.339370
-0.765300 3.248509 0.000048 1771.734224
-0.725564 3.201891 0.000075 1591.175610
-0.685828 3.140137 0.000058 1380.397639
-0.646091 3.083376 0.000069 1211.205628
-0.606355 3.032863 0.000061 1078.255717
-0.566619 2.976995 0.000067 948.070192
-0.526883 2.926099 0.000083 843.157371
-0.487147 2.870071 0.000078 741.124590
-0.447410 2.822026 0.000069 663.540831
-0.407674 2.774130 0.000061 594.278596
-0.367938 2.726955 0.000084 533.041027
-0.328202 2.682199 0.000093 480.822093
-0.288465 2.637471 0.000109 433.731365
-0.248729 2.593785 0.000091 392.261524
-0.208993 2.551157 0.000106 355.560098
-0.169257 2.510874 0.000123 324.034930
-0.129520 2.472049 0.000129 296.314302
-0.089784 2.434500 0.000144 271.749264
-0.050048 2.395267 0.000144 248.276694
-0.010312 2.357197 0.000168 227.410424
0.029424 2.322153 0.000168 209.780493
0.069161 2.286089 0.000174 193.058103
0.108897 2.249616 0.000212 177.471267
0.148633 2.211871 0.000285 162.634953
0.188369 2.171365 0.000282 148.154584
0.228106 2.127414 0.000258 133.911827
0.267842 2.074708 0.000237 118.621016
0.307578 2.013080 0.000215 102.940061
0.347314 1.957756 0.000256 90.608086
0.387050 1.904106 0.000328 80.048194
0.426787 1.847383 0.000354 70.237277
0.466523 1.788558 0.000352 61.340562
0.506259 1.732932 0.000394 53.953953
0.545995 1.674818 0.000473 47.176785
0.585732 1.624954 0.000381 42.080110
0.625468 1.560540 0.000432 36.269796
0.665204 1.492060 0.000443 30.977083
0.704940 1.433269 0.000718 27.015638
0.744677 1.357680 0.000817 22.688144
0.784413 1.285370 0.001070 19.182478
0.824149 1.214412 0.001612 16.244286
0.863885 1.150000 0.001989 13.977228
0.903621 1.095662 0.003254 12.250972
