# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.769973 0.000010 5887.772210
-1.560025 3.750687 0.000004 5632.187759
-1.520288 3.725138 0.000004 5310.416321
-1.480552 3.694506 0.000004 4948.765183
-1.440816 3.664222 0.000006 4615.392945
-1.401080 3.617829 0.000004 4147.808611
-1.361343 3.586708 0.000003 3861.008036
-1.321607 3.550797 0.000004 3554.576508
-1.281871 3.514748 0.000003 3271.453686
-1.242135 3.488348 0.000003 3078.506211
-1.202399 3.459221 0.000006 2878.775212
-1.162662 3.425582 0.000004 2664.240238
-1.122926 3.379054 0.000008 2393.515357
-1.083190 3.334973 0.000010 2162.473270
-1.043454 3.270345 0.000005 1863.513041
-1.003717 3.208760 0.000004 1617.155236
-0.963981 3.141135 0.000004 1383.966504
-0.924245 3.094304 0.000003 1242.499575
-0.884509 3.051191 0.000005 1125.070420
-0.844773 2.990500 0.000005 978.339751
-0.805036 2.924344 0.000004 840.106290
-0.765300 2.859358 0.000004 723.349460
-0.725564 2.796057 0.000006 625.233745
-0.685828 2.736191 0.000005 544.729164
-0.646091 2.673739 0.000005 471.766673
-0.606355 2.606058 0.000009 403.679119
-0.566619 2.541594 0.000006 348.001600
-0.526883 2.477291 0.000007 300.106267
-0.487147 2.413148 0.000006 258.901061
-0.447410 2.352487 0.000006 225.149968
-0.407674 2.287851 0.000011 194.010829
-0.367938 2.227678 0.000009 168.910710
-0.328202 2.166482 0.000009 146.710312
-0.288465 2.102287 0.000014 126.547761
-0.248729 2.044306 0.000012 110.733177
-0.208993 1.984947 0.000015 96.585850
-0.169257 1.930208 0.000013 85.148664
-0.129520 1.873799 0.000013 74.776961
-0.089784 1.818862 0.000014 65.891530
-0.050048 1.765599 0.000016 58.285781
-0.010312 1.712862 0.000014 51.621490
0.029424 1.662902 0.000013 46.012061
0.069161 1.611686 0.000016 40.893037
0.108897 1.562119 0.000016 36.482282
0.148633 1.511925 0.000020 32.499645
0.188369 1.463475 0.000023 29.068520
0.228106 1.417575 0.000025 26.152772
0.267842 1.368861 0.000030 23.377119
0.307578 1.318250 0.000032 20.805378
0.347314 1.273051 0.000036 18.748572
0.387050 1.221508 0.000038 16.650194
0.426787 1.170175 0.000041 14.793797
0.466523 1.119345 0.000049 13.159294
0.506259 1.066796 0.000036 11.660412
0.545995 1.010340 0.000057 10.237866
0.585732 0.950901 0.000093 8.926614
0.625468 0.886045 0.000125 7.687012
0.665204 0.827277 0.000147 6.713314
0.704940 0.759751 0.000165 5.746064
0.744677 0.688940 0.000244 4.879532
0.784413 0.616928 0.000241 4.134022
0.824149 0.541124 0.000295 3.470930
0.863885 0.466031 0.000298 2.919749
0.903621 0.391820 0.000356 2.460369
