# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.374410 0.000000 2368.153905
-1.560025 3.343327 0.000000 2204.584931
-1.520288 3.304484 0.000000 2015.969620
-1.480552 3.261589 0.000000 1826.370710
-1.440816 3.217203 0.000000 1648.931735
-1.401080 3.164122 0.000000 1459.224020
-1.361343 3.124890 0.000000 1333.182711
-1.321607 3.088719 0.000000 1226.642858
-1.281871 3.055458 0.000000 1136.207586
-1.242135 3.031014 0.000000 1074.023238
-1.202399 3.002110 0.000000 1004.868789
-1.162662 2.960556 0.000000 913.178851
-1.122926 2.898355 0.000000 791.324704
-1.083190 2.827637 0.000000 672.413532
-1.043454 2.744301 0.000000 555.009845
-1.003717 2.678091 0.000000 476.530360
-0.963981 2.628236 0.000000 424.849956
-0.924245 2.594371 0.000000 392.980271
-0.884509 2.538747 0.000000 345.737529
-0.844773 2.447164 0.000000 280.003310
-0.805036 2.363662 0.000000 231.026391
-0.765300 2.314928 0.000000 206.503321
-0.725564 2.257359 0.000000 180.866848
-0.685828 2.167012 0.000000 146.896396
-0.646091 2.095509 0.000000 124.597193
-0.606355 2.035780 0.000000 108.587416
-0.566619 1.949744 0.000000 89.072329
-0.526883 1.877528 0.000000 75.427101
-0.487147 1.804966 0.000000 63.821215
-0.447410 1.728251 0.000000 53.487286
-0.407674 1.651976 0.000000 44.872054
-0.367938 1.576160 0.000000 37.684221
-0.328202 1.500759 0.000000 31.678080
-0.288465 1.421289 0.000000 26.380853
-0.248729 1.345353 0.000000 22.148890
-0.208993 1.269737 0.000000 18.609558
-0.169257 1.192809 0.000000 15.588629
-0.129520 1.117611 0.000000 13.110223
-0.089784 1.042457 0.000000 11.026978
-0.050048 0.967037 0.000000 9.269066
-0.010312 0.892765 0.000000 7.812041
0.029424 0.819654 0.000000 6.601662
0.069161 0.746712 0.000000 5.580992
0.108897 0.675145 0.000001 4.733078
0.148633 0.603970 0.000001 4.017613
0.188369 0.534634 0.000001 3.424784
0.228106 0.466324 0.000001 2.926325
0.267842 0.398776 0.000001 2.504810
0.307578 0.332767 0.000001 2.151614
0.347314 0.268283 0.000001 1.854729
0.387050 0.204630 0.000001 1.601872
0.426787 0.142431 0.000002 1.388122
0.466523 0.081659 0.000001 1.206859
0.506259 0.022173 0.000001 1.052373
0.545995 -0.036039 0.000001 0.920360
0.585732 -0.093629 0.000002 0.806059
0.625468 -0.150011 0.000002 0.707921
0.665204 -0.205362 0.000003 0.623206
0.704940 -0.260941 0.000003 0.548342
0.744677 -0.316089 0.000003 0.482952
0.784413 -0.371217 0.000005 0.425374
0.824149 -0.426224 0.000007 0.374766
0.863885 -0.482144 0.000010 0.329483
0.903621 -0.536092 0.000014 0.290989
