# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.155394 0.000000 14301.894963
-1.560025 4.143899 0.000000 13928.302067
-1.520288 4.124027 0.000000 13305.371163
-1.480552 4.100283 0.000000 12597.435826
-1.440816 4.075544 0.000000 11899.895515
-1.401080 4.028166 0.000000 10670.027888
-1.361343 4.003814 0.000000 10088.205482
-1.321607 3.974675 0.000000 9433.524460
-1.281871 3.944792 0.000000 8806.261494
-1.242135 3.925542 0.000000 8424.443202
-1.202399 3.901451 0.000000 7969.849390
-1.162662 3.870501 0.000000 7421.647953
-1.122926 3.820356 0.000000 6612.343824
-1.083190 3.779965 0.000000 6025.098619
-1.043454 3.717461 0.000000 5217.472559
-1.003717 3.665432 0.000000 4628.406578
-0.963981 3.606154 0.000000 4037.878361
-0.924245 3.570252 0.000000 3717.508308
-0.884509 3.532889 0.000000 3411.055516
-0.844773 3.469069 0.000000 2944.882876
-0.805036 3.410065 0.000000 2570.774279
-0.765300 3.360344 0.000000 2292.679241
-0.725564 3.311151 0.000000 2047.153691
-0.685828 3.254659 0.000000 1797.454839
-0.646091 3.201659 0.000000 1590.956408
-0.606355 3.154165 0.000000 1426.146870
-0.566619 3.097656 0.000000 1252.145589
-0.526883 3.052883 0.000000 1129.490560
-0.487147 3.001094 0.000000 1002.521584
-0.447410 2.955669 0.000000 902.959851
-0.407674 2.911176 0.000000 815.032843
-0.367938 2.867295 0.000001 736.705797
-0.328202 2.824592 0.000000 667.714806
-0.288465 2.783387 0.000001 607.275344
-0.248729 2.742628 0.000001 552.874132
-0.208993 2.703741 0.000001 505.521923
-0.169257 2.666024 0.000001 463.471029
-0.129520 2.628899 0.000001 425.497527
-0.089784 2.591044 0.000001 389.979448
-0.050048 2.553460 0.000001 357.649489
-0.010312 2.515752 0.000001 327.905787
0.029424 2.477650 0.000001 300.364099
0.069161 2.438545 0.000001 274.500300
0.108897 2.396931 0.000001 249.417926
0.148633 2.353804 0.000001 225.839898
0.188369 2.308358 0.000001 203.401988
0.228106 2.261735 0.000001 182.697193
0.267842 2.211631 0.000002 162.789606
0.307578 2.158251 0.000002 143.961633
0.347314 2.103224 0.000003 126.828728
0.387050 2.044973 0.000002 110.909114
0.426787 1.985405 0.000003 96.693778
0.466523 1.922844 0.000003 83.721380
0.506259 1.858924 0.000003 72.263331
0.545995 1.794198 0.000002 62.257686
0.585732 1.725268 0.000004 53.120117
0.625468 1.656212 0.000005 45.310513
0.665204 1.585939 0.000007 38.541011
0.704940 1.519058 0.000005 33.040480
0.744677 1.445282 0.000005 27.878592
0.784413 1.375364 0.000011 23.732177
0.824149 1.301891 0.000015 20.038135
0.863885 1.226427 0.000019 16.841639
0.903621 1.150891 0.000029 14.152221
