# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.646336 0.000013 4428.995757
-1.560025 3.604106 0.000017 4018.536422
-1.520288 3.550326 0.000017 3550.468308
-1.480552 3.490333 0.000014 3092.440699
-1.440816 3.432355 0.000016 2705.932421
-1.401080 3.361897 0.000037 2300.440018
-1.361343 3.308702 0.000013 2035.501384
-1.321607 3.259891 0.000020 1819.049802
-1.281871 3.215027 0.000016 1640.548610
-1.242135 3.183546 0.000014 1525.856250
-1.202399 3.151111 0.000021 1415.995613
-1.162662 3.106802 0.000017 1278.683799
-1.122926 3.041671 0.000035 1100.500271
-1.083190 2.966518 0.000030 925.654350
-1.043454 2.867036 0.000024 736.175638
-1.003717 2.783033 0.000017 606.726307
-0.963981 2.713212 0.000020 516.615029
-0.924245 2.679632 0.000016 478.184482
-0.884509 2.631032 0.000018 427.554786
-0.844773 2.542137 0.000019 348.411714
-0.805036 2.438808 0.000022 274.635376
-0.765300 2.369686 0.000019 234.229636
-0.725564 2.318914 0.000024 208.381746
-0.685828 2.235539 0.000011 171.993755
-0.646091 2.145862 0.000022 139.898425
-0.606355 2.080836 0.000025 120.442369
-0.566619 2.000171 0.000024 100.026638
-0.526883 1.913649 0.000039 81.952025
-0.487147 1.846865 0.000013 70.280453
-0.447410 1.764048 0.000016 58.077828
-0.407674 1.686474 0.000016 48.577626
-0.367938 1.605684 0.000042 40.326127
-0.328202 1.528929 0.000014 33.798413
-0.288465 1.445468 0.000017 27.888749
-0.248729 1.367938 0.000024 23.328266
-0.208993 1.291046 0.000022 19.543145
-0.169257 1.213432 0.000028 16.344337
-0.129520 1.136158 0.000019 13.680904
-0.089784 1.059774 0.000020 11.474364
-0.050048 0.982429 0.000020 9.602452
-0.010312 0.905921 0.000031 8.050992
0.029424 0.834199 0.000025 6.825616
0.069161 0.759643 0.000047 5.748238
0.108897 0.686544 0.000052 4.857634
0.148633 0.615213 0.000035 4.122225
0.188369 0.545595 0.000055 3.511302
0.228106 0.476523 0.000054 2.995022
0.267842 0.410307 0.000057 2.571444
0.307578 0.345366 0.000042 2.214474
0.347314 0.282099 0.000069 1.913990
0.387050 0.217915 0.000076 1.650973
0.426787 0.153086 0.000086 1.421958
0.466523 0.090971 0.000107 1.232322
0.506259 0.031118 0.000100 1.073714
0.545995 -0.031498 0.000156 0.929271
0.585732 -0.088803 0.000222 0.814117
0.625468 -0.149829 0.000236 0.707339
0.665204 -0.207234 0.000256 0.619693
0.704940 -0.263013 0.000233 0.545068
0.744677 -0.321390 0.000323 0.476283
0.784413 -0.378232 0.000296 0.417913
0.824149 -0.438977 0.000364 0.363233
0.863885 -0.499685 0.000369 0.315839
0.903621 -0.558545 0.000465 0.275666
