# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.437466 0.000003 2738.167496
-1.560025 3.392436 0.000002 2468.486257
-1.520288 3.337691 0.000003 2176.128475
-1.480552 3.278240 0.000002 1897.738206
-1.440816 3.219380 0.000002 1657.198618
-1.401080 3.150338 0.000002 1413.622672
-1.361343 3.099994 0.000002 1258.894192
-1.321607 3.055325 0.000002 1135.851601
-1.281871 3.014737 0.000001 1034.507193
-1.242135 2.986004 0.000002 968.279365
-1.202399 2.953410 0.000002 898.267175
-1.162662 2.904543 0.000002 802.672979
-1.122926 2.831449 0.000003 678.331590
-1.083190 2.745609 0.000002 556.677392
-1.043454 2.645405 0.000004 441.973756
-1.003717 2.566958 0.000003 368.936091
-0.963981 2.512175 0.000002 325.214728
-0.924245 2.479925 0.000002 301.940355
-0.884509 2.418677 0.000003 262.222459
-0.844773 2.312652 0.000002 205.422031
-0.805036 2.214234 0.000003 163.767699
-0.765300 2.163451 0.000002 145.695396
-0.725564 2.104529 0.000005 127.209133
-0.685828 2.000988 0.000003 100.226281
-0.646091 1.920024 0.000003 83.179739
-0.606355 1.858847 0.000004 72.249998
-0.566619 1.762112 0.000003 57.823621
-0.526883 1.685861 0.000006 48.511687
-0.487147 1.604709 0.000002 40.244232
-0.447410 1.519997 0.000002 33.112458
-0.407674 1.436544 0.000002 27.323686
-0.367938 1.353388 0.000002 22.562249
-0.328202 1.270620 0.000004 18.647033
-0.288465 1.183555 0.000002 15.259845
-0.248729 1.099637 0.000003 12.578542
-0.208993 1.016432 0.000004 10.385411
-0.169257 0.930897 0.000004 8.528787
-0.129520 0.847393 0.000004 7.036927
-0.089784 0.763380 0.000004 5.799235
-0.050048 0.677920 0.000004 4.763333
-0.010312 0.594031 0.000005 3.926617
0.029424 0.511025 0.000006 3.243479
0.069161 0.427696 0.000007 2.677196
0.108897 0.345007 0.000010 2.213016
0.148633 0.262603 0.000010 1.830547
0.188369 0.181886 0.000010 1.520068
0.228106 0.101083 0.000011 1.261996
0.267842 0.020993 0.000016 1.049438
0.307578 -0.057590 0.000018 0.875728
0.347314 -0.136816 0.000021 0.729685
0.387050 -0.214080 0.000023 0.610756
0.426787 -0.291856 0.000034 0.510582
0.466523 -0.368016 0.000031 0.428463
0.506259 -0.443475 0.000037 0.360113
0.545995 -0.515636 0.000048 0.304967
0.585732 -0.590288 0.000046 0.256807
0.625468 -0.662420 0.000062 0.217489
0.665204 -0.735536 0.000066 0.183786
0.704940 -0.806659 0.000079 0.156013
0.744677 -0.875675 0.000091 0.133081
0.784413 -0.946658 0.000114 0.113000
0.824149 -1.016816 0.000152 0.096125
0.863885 -1.084100 0.000173 0.082319
0.903621 -1.151740 0.000219 0.070430
