# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.288853 0.000000 19446.995532
-1.560025 4.263401 0.000000 18340.067827
-1.520288 4.226395 0.000000 16842.046371
-1.480552 4.183946 0.000000 15273.735858
-1.440816 4.142192 0.000000 13873.675053
-1.401080 4.074634 0.000000 11875.003852
-1.361343 4.039016 0.000000 10939.966409
-1.321607 4.000637 0.000000 10014.675823
-1.281871 3.962927 0.000000 9181.782641
-1.242135 3.940401 0.000000 8717.676562
-1.202399 3.914653 0.000000 8215.848216
-1.162662 3.879258 0.000000 7572.826506
-1.122926 3.817140 0.000000 6563.566069
-1.083190 3.761676 0.000000 5776.640441
-1.043454 3.679420 0.000000 4779.908266
-1.003717 3.614016 0.000000 4111.640414
-0.963981 3.549489 0.000000 3543.954537
-0.924245 3.515868 0.000000 3279.950092
-0.884509 3.475111 0.000000 2986.143166
-0.844773 3.398618 0.000000 2503.903276
-0.805036 3.326123 0.000000 2118.961156
-0.765300 3.272659 0.000000 1873.523308
-0.725564 3.221802 0.000000 1666.486161
-0.685828 3.156733 0.000000 1434.605577
-0.646091 3.096800 0.000000 1249.680842
-0.606355 3.044379 0.000000 1107.587838
-0.566619 2.981315 0.000000 957.886760
-0.526883 2.930943 0.000000 852.987506
-0.487147 2.871962 0.000000 744.666603
-0.447410 2.821306 0.000000 662.681643
-0.407674 2.770833 0.000000 589.974015
-0.367938 2.720891 0.000000 525.884487
-0.328202 2.671433 0.000000 469.280787
-0.288465 2.624712 0.000000 421.415771
-0.248729 2.577232 0.000000 377.773174
-0.208993 2.532820 0.000000 341.050907
-0.169257 2.488768 0.000001 308.153384
-0.129520 2.446594 0.000001 279.635611
-0.089784 2.403956 0.000001 253.486390
-0.050048 2.362563 0.000001 230.441809
-0.010312 2.320763 0.000002 209.294808
0.029424 2.278556 0.000001 189.912882
0.069161 2.236434 0.000001 172.358280
0.108897 2.192608 0.000001 155.813567
0.148633 2.146680 0.000001 140.177152
0.188369 2.100059 0.000001 125.908960
0.228106 2.050797 0.000001 112.407584
0.267842 1.999345 0.000001 99.848813
0.307578 1.944730 0.000002 88.049409
0.347314 1.888182 0.000001 77.299975
0.387050 1.827489 0.000002 67.217848
0.426787 1.765125 0.000002 58.226532
0.466523 1.700263 0.000002 50.148611
0.506259 1.633589 0.000002 43.011581
0.545995 1.565058 0.000002 36.732797
0.585732 1.494674 0.000003 31.236921
0.625468 1.422415 0.000004 26.448804
0.665204 1.348003 0.000005 22.283909
0.704940 1.271939 0.000003 18.703855
0.744677 1.195762 0.000005 15.694604
0.784413 1.117288 0.000011 13.099730
0.824149 1.037993 0.000013 10.913451
0.863885 0.958705 0.000024 9.091792
0.903621 0.877293 0.000041 7.536984
