# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.116387 0.000000 13073.345123
-1.560025 4.085289 0.000000 12169.932055
-1.520288 4.043187 0.000000 11045.524833
-1.480552 3.995755 0.000000 9902.710451
-1.440816 3.948841 0.000000 8888.743190
-1.401080 3.880595 0.000000 7596.160460
-1.361343 3.841103 0.000000 6935.897735
-1.321607 3.801290 0.000000 6328.340586
-1.281871 3.763284 0.000000 5798.070966
-1.242135 3.740745 0.000000 5504.834965
-1.202399 3.715397 0.000000 5192.733098
-1.162662 3.678770 0.000000 4772.762029
-1.122926 3.616268 0.000000 4133.019628
-1.083190 3.554175 0.000000 3582.402945
-1.043454 3.467120 0.000000 2931.700624
-1.003717 3.397279 0.000000 2496.196960
-0.963981 3.334891 0.000000 2162.175069
-0.924245 3.304088 0.000000 2014.128376
-0.884509 3.263332 0.000000 1833.715393
-0.844773 3.181864 0.000000 1520.068610
-0.805036 3.101276 0.000000 1262.628880
-0.765300 3.046981 0.000000 1114.244886
-0.725564 2.997597 0.000000 994.479796
-0.685828 2.926505 0.000000 844.314054
-0.646091 2.860308 0.000000 724.949581
-0.606355 2.805694 0.000000 639.283741
-0.566619 2.737907 0.000000 546.898184
-0.526883 2.678488 0.000000 476.966240
-0.487147 2.617793 0.000000 414.755625
-0.447410 2.560002 0.000000 363.079129
-0.407674 2.502114 0.000000 317.770494
-0.367938 2.446699 0.000000 279.703682
-0.328202 2.389876 0.000000 245.400650
-0.288465 2.334581 0.000001 216.062567
-0.248729 2.281148 0.000000 191.050046
-0.208993 2.229715 0.000001 169.712445
-0.169257 2.179974 0.000000 151.346844
-0.129520 2.131687 0.000000 135.421088
-0.089784 2.083815 0.000001 121.286929
-0.050048 2.038309 0.000001 109.221386
-0.010312 1.993443 0.000000 98.501184
0.029424 1.950332 0.000001 89.192970
0.069161 1.906179 0.000001 80.570854
0.108897 1.863152 0.000001 72.970986
0.148633 1.820281 0.000001 66.111806
0.188369 1.776899 0.000001 59.827011
0.228106 1.732646 0.000001 54.031071
0.267842 1.687004 0.000001 48.640776
0.307578 1.640248 0.000001 43.676291
0.347314 1.591642 0.000001 39.051601
0.387050 1.541166 0.000002 34.766593
0.426787 1.487480 0.000001 30.723915
0.466523 1.432142 0.000002 27.048113
0.506259 1.373108 0.000002 23.610455
0.545995 1.312181 0.000002 20.519972
0.585732 1.249041 0.000002 17.743374
0.625468 1.183120 0.000003 15.244547
0.665204 1.113823 0.000006 12.996007
0.704940 1.042259 0.000009 11.021450
0.744677 0.971141 0.000007 9.356712
0.784413 0.897267 0.000010 7.893029
0.824149 0.822159 0.000018 6.639233
0.863885 0.746437 0.000020 5.576890
0.903621 0.669793 0.000020 4.674629
