# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.045781 0.000122 11104.552628
-1.560025 4.025560 0.000055 10603.113654
-1.520288 3.996955 0.000123 9923.679713
-1.480552 3.963284 0.000065 9186.181215
-1.440816 3.929937 0.000099 8505.678915
-1.401080 3.871869 0.000093 7441.387700
-1.361343 3.838336 0.000072 6889.209210
-1.321607 3.801468 0.000108 6327.315895
-1.281871 3.761130 0.000068 5767.308685
-1.242135 3.728614 0.000092 5350.604969
-1.202399 3.692862 0.000143 4926.446586
-1.162662 3.656159 0.000077 4528.786269
-1.122926 3.605106 0.000139 4025.189307
-1.083190 3.555422 0.000118 3590.464651
-1.043454 3.485092 0.000124 3053.556147
-1.003717 3.417730 0.000092 2615.275790
-0.963981 3.346311 0.000126 2218.307883
-0.924245 3.292543 0.000071 1960.560552
-0.884509 3.257530 0.000081 1808.605595
-0.844773 3.192428 0.000106 1556.629035
-0.805036 3.116786 0.000123 1307.683273
-0.765300 3.051135 0.000094 1124.391930
-0.725564 2.993608 0.000120 984.762023
-0.685828 2.934859 0.000088 860.313829
-0.646091 2.864773 0.000115 731.995763
-0.606355 2.799431 0.000120 629.730067
-0.566619 2.743542 0.000125 553.675226
-0.526883 2.674715 0.000140 472.489031
-0.487147 2.614108 0.000120 410.989864
-0.447410 2.557081 0.000110 360.435417
-0.407674 2.495661 0.000108 312.904304
-0.367938 2.441177 0.000123 275.989624
-0.328202 2.385627 0.000138 242.834698
-0.288465 2.328528 0.000180 212.869292
-0.248729 2.272518 0.000186 187.107390
-0.208993 2.221072 0.000177 166.213162
-0.169257 2.172546 0.000194 148.627491
-0.129520 2.123721 0.000255 132.780533
-0.089784 2.077498 0.000268 119.366305
-0.050048 2.028946 0.000282 106.732602
-0.010312 1.985296 0.000375 96.478745
0.029424 1.940265 0.000413 86.958929
0.069161 1.900687 0.000448 79.369710
0.108897 1.857120 0.000421 71.804277
0.148633 1.814946 0.000423 65.158436
0.188369 1.775679 0.000536 59.490246
0.228106 1.734204 0.000486 54.085868
0.267842 1.690146 0.000766 48.795729
0.307578 1.652603 0.000629 44.787340
0.347314 1.605951 0.000852 40.178210
0.387050 1.561177 0.000932 36.226921
0.426787 1.504526 0.001073 31.772734
0.466523 1.436857 0.001339 27.150229
0.506259 1.372190 0.001184 23.413418
0.545995 1.307185 0.000860 20.193158
0.585732 1.233830 0.000871 17.053915
0.625468 1.168358 0.001284 14.635308
0.665204 1.110375 0.001285 12.806067
0.704940 1.052397 0.001018 11.221560
0.744677 0.980446 0.000996 9.509380
0.784413 0.902198 0.000995 7.941569
0.824149 0.857925 0.001791 7.141696
0.863885 0.782836 0.001965 6.002208
0.903621 0.703994 0.002458 4.992694
