# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.104384 0.000000 12716.953444
-1.560025 4.082298 0.000000 12086.401735
-1.520288 4.050415 0.000000 11230.893211
-1.480552 4.013769 0.000000 10322.102124
-1.440816 3.976111 0.000000 9464.764107
-1.401080 3.916818 0.000000 8256.912311
-1.361343 3.882287 0.000000 7625.811336
-1.321607 3.844944 0.000000 6997.502617
-1.281871 3.807998 0.000000 6426.840804
-1.242135 3.784914 0.000000 6094.158769
-1.202399 3.759445 0.000000 5747.036431
-1.162662 3.727031 0.000000 5333.720663
-1.122926 3.673754 0.000000 4717.949943
-1.083190 3.624281 0.000000 4209.982844
-1.043454 3.549899 0.000000 3547.304119
-1.003717 3.484711 0.000000 3052.886987
-0.963981 3.417585 0.000000 2615.677917
-0.924245 3.380874 0.000000 2403.658925
-0.884509 3.345379 0.000000 2215.024623
-0.844773 3.278047 0.000000 1896.909915
-0.805036 3.206056 0.000000 1607.145408
-0.765300 3.146622 0.000000 1401.592320
-0.725564 3.096661 0.000000 1249.282097
-0.685828 3.036967 0.000000 1088.845633
-0.646091 2.973992 0.000000 941.870620
-0.606355 2.919278 0.000000 830.379793
-0.566619 2.858019 0.000000 721.137958
-0.526883 2.802019 0.000000 633.896990
-0.487147 2.745418 0.000000 556.438588
-0.447410 2.691538 0.000000 491.515893
-0.407674 2.638287 0.000000 434.796890
-0.367938 2.587011 0.000000 386.375934
-0.328202 2.534686 0.000000 342.519124
-0.288465 2.483941 0.000001 304.747224
-0.248729 2.435038 0.000001 272.293006
-0.208993 2.387228 0.000001 243.907941
-0.169257 2.341896 0.000001 219.732404
-0.129520 2.297355 0.000001 198.313903
-0.089784 2.252649 0.000001 178.915366
-0.050048 2.209910 0.000001 162.146704
-0.010312 2.167565 0.000001 147.083372
0.029424 2.126506 0.000001 133.814835
0.069161 2.084238 0.000001 121.404747
0.108897 2.041449 0.000001 110.013821
0.148633 1.998802 0.000001 99.723845
0.188369 1.954581 0.000001 90.069721
0.228106 1.908839 0.000001 81.065615
0.267842 1.860682 0.000001 72.556915
0.307578 1.810608 0.000001 64.655390
0.347314 1.757759 0.000001 57.247466
0.387050 1.702442 0.000002 50.400877
0.426787 1.644439 0.000002 44.099685
0.466523 1.583596 0.000002 38.334681
0.506259 1.520219 0.000002 33.129533
0.545995 1.453957 0.000002 28.441570
0.585732 1.385079 0.000002 24.270245
0.625468 1.314188 0.000003 20.614913
0.665204 1.241587 0.000006 17.441106
0.704940 1.167870 0.000009 14.718028
0.744677 1.091803 0.000009 12.353307
0.784413 1.015504 0.000012 10.362782
0.824149 0.937620 0.000017 8.661252
0.863885 0.859027 0.000022 7.227301
0.903621 0.778509 0.000018 6.004365
