# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.163329 0.000048 14561.956543
-1.560025 4.145860 0.000042 13988.251075
-1.520288 4.116338 0.000056 13067.982839
-1.480552 4.082964 0.000039 12102.474969
-1.440816 4.047878 0.000056 11162.195714
-1.401080 3.989807 0.000057 9765.055489
-1.361343 3.956189 0.000037 9038.659044
-1.321607 3.918028 0.000059 8277.356383
-1.281871 3.882537 0.000055 7627.998804
-1.242135 3.856600 0.000050 7185.942744
-1.202399 3.832367 0.000080 6794.877921
-1.162662 3.798138 0.000049 6280.937481
-1.122926 3.748408 0.000082 5600.408431
-1.083190 3.706595 0.000061 5086.918586
-1.043454 3.636592 0.000076 4329.296864
-1.003717 3.572472 0.000061 3735.357290
-0.963981 3.506865 0.000088 3211.169531
-0.924245 3.472328 0.000047 2966.333118
-0.884509 3.433235 0.000056 2710.856033
-0.844773 3.372915 0.000058 2359.290459
-0.805036 3.303594 0.000074 2011.048799
-0.765300 3.247810 0.000052 1768.849619
-0.725564 3.197860 0.000065 1576.557910
-0.685828 3.143842 0.000052 1392.270708
-0.646091 3.082918 0.000071 1209.917397
-0.606355 3.031392 0.000084 1074.480417
-0.566619 2.976365 0.000076 946.652727
-0.526883 2.926449 0.000081 843.845078
-0.487147 2.874036 0.000065 747.971747
-0.447410 2.828472 0.000061 673.491766
-0.407674 2.776585 0.000077 597.597516
-0.367938 2.732376 0.000057 539.813744
-0.328202 2.684202 0.000104 483.016828
-0.288465 2.639906 0.000121 436.140988
-0.248729 2.598856 0.000135 396.774894
-0.208993 2.559851 0.000132 362.699641
-0.169257 2.522602 0.000157 332.843927
-0.129520 2.483357 0.000153 304.091374
-0.089784 2.443504 0.000146 277.439001
-0.050048 2.407475 0.000170 255.318477
-0.010312 2.369566 0.000167 233.980807
0.029424 2.335738 0.000177 216.435668
0.069161 2.298635 0.000200 198.689470
0.108897 2.258495 0.000251 181.099619
0.148633 2.222326 0.000268 166.612970
0.188369 2.183018 0.000283 152.182838
0.228106 2.141031 0.000317 138.133837
0.267842 2.093457 0.000235 123.855843
0.307578 2.049150 0.000246 111.836227
0.347314 1.995016 0.000356 98.672561
0.387050 1.946110 0.000493 88.099751
0.426787 1.900335 0.000498 79.284776
0.466523 1.843060 0.000501 69.487479
0.506259 1.784977 0.000582 60.762555
0.545995 1.724247 0.000558 52.839881
0.585732 1.670997 0.000541 46.746841
0.625468 1.646504 0.000504 44.191963
0.665204 1.593978 0.000726 39.111658
0.704940 1.526200 0.000941 33.421958
0.744677 1.462794 0.001008 28.871760
0.784413 1.394919 0.001579 24.619702
0.824149 1.328537 0.001868 21.097708
0.863885 1.245260 0.002143 17.391042
0.903621 1.195628 0.003599 15.393664
