# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.408477 0.000000 2561.395942
-1.560025 3.387869 0.000000 2442.690487
-1.520288 3.359137 0.000001 2286.308599
-1.480552 3.327450 0.000001 2125.434218
-1.440816 3.291477 0.000002 1956.460539
-1.401080 3.249234 0.000001 1775.133451
-1.361343 3.217652 0.000003 1650.610884
-1.321607 3.185870 0.000002 1534.144365
-1.281871 3.157751 0.000003 1437.952105
-1.242135 3.136322 0.000003 1368.721837
-1.202399 3.111651 0.000005 1293.122327
-1.162662 3.074745 0.000003 1187.783220
-1.122926 3.023903 0.000004 1056.559398
-1.083190 2.962698 0.000015 917.620039
-1.043454 2.891785 0.000002 779.433874
-1.003717 2.832455 0.000001 679.913858
-0.963981 2.780522 0.000003 603.273042
-0.924245 2.745741 0.000013 556.816921
-0.884509 2.700315 0.000008 501.529685
-0.844773 2.621718 0.000000 418.521227
-0.805036 2.542500 0.000001 348.736572
-0.765300 2.493019 0.000000 311.184902
-0.725564 2.440700 0.000000 275.866674
-0.685828 2.360019 0.000000 229.096786
-0.646091 2.285746 0.000005 193.079421
-0.606355 2.234321 0.000001 171.521253
-0.566619 2.157649 0.000021 143.747935
-0.526883 2.086055 0.000000 121.914276
-0.487147 2.022002 0.000000 105.196627
-0.447410 1.947905 0.000000 88.695986
-0.407674 1.878392 0.000000 75.577276
-0.367938 1.807090 0.000000 64.134130
-0.328202 1.738018 0.000000 54.703807
-0.288465 1.664376 0.000000 46.171722
-0.248729 1.594900 0.000000 39.345878
-0.208993 1.525632 0.000000 33.545293
-0.169257 1.456193 0.000000 28.588597
-0.129520 1.387842 0.000000 24.425366
-0.089784 1.320725 0.000001 20.927714
-0.050048 1.252530 0.000000 17.886679
-0.010312 1.187140 0.000000 15.386465
0.029424 1.122352 0.000001 13.254084
0.069161 1.058851 0.000000 11.451169
0.108897 0.997088 0.000001 9.933109
0.148633 0.936253 0.000000 8.634799
0.188369 0.876929 0.000002 7.532225
0.228106 0.818486 0.000003 6.583826
0.267842 0.761543 0.000001 5.774868
0.307578 0.705748 0.000003 5.078580
0.347314 0.653041 0.000004 4.498126
0.387050 0.599926 0.000001 3.980378
0.426787 0.549608 0.000001 3.544920
0.466523 0.498112 0.000014 3.148323
0.506259 0.445777 0.000003 2.791060
0.545995 0.393560 0.000009 2.474789
0.585732 0.343053 0.000010 2.203071
0.625468 0.295368 0.000002 1.974070
0.665204 0.238466 0.000009 1.731588
0.704940 0.190423 0.000002 1.550307
0.744677 0.135033 0.000003 1.364664
0.784413 0.078322 0.000004 1.197606
0.824149 0.019864 0.000004 1.046778
0.863885 -0.039118 0.000006 0.913837
0.903621 -0.098454 0.000007 0.797131
