# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.545520 0.000000 3511.720025
-1.560025 3.521963 0.000000 3326.311076
-1.520288 3.490427 0.000000 3093.331786
-1.480552 3.454906 0.000000 2850.400161
-1.440816 3.416873 0.000000 2611.393584
-1.401080 3.365355 0.000000 2319.288258
-1.361343 3.325440 0.000000 2115.629011
-1.321607 3.283935 0.000000 1922.800801
-1.281871 3.241417 0.000000 1743.477113
-1.242135 3.208535 0.000000 1616.348108
-1.202399 3.175678 0.000000 1498.572501
-1.162662 3.138574 0.000000 1375.858399
-1.122926 3.091141 0.000000 1233.504995
-1.083190 3.043192 0.000000 1104.563715
-1.043454 2.975850 0.000000 945.908275
-1.003717 2.905978 0.000000 805.335934
-0.963981 2.829579 0.000000 675.427488
-0.924245 2.774556 0.000000 595.051842
-0.884509 2.730956 0.000000 538.214768
-0.844773 2.673941 0.000000 471.998129
-0.805036 2.602676 0.000000 400.567279
-0.765300 2.524229 0.000000 334.370469
-0.725564 2.456098 0.000000 285.823220
-0.685828 2.397748 0.000000 249.889093
-0.646091 2.327696 0.000004 212.661124
-0.606355 2.250685 0.000001 178.107851
-0.566619 2.182255 0.000000 152.143921
-0.526883 2.107681 0.000000 128.138644
-0.487147 2.038203 0.000000 109.195022
-0.447410 1.966804 0.000000 92.641084
-0.407674 1.892449 0.000000 78.063602
-0.367938 1.821822 0.000000 66.346985
-0.328202 1.751065 0.000001 56.372015
-0.288465 1.675809 0.000000 47.403245
-0.248729 1.605406 0.000000 40.309292
-0.208993 1.535131 0.000000 34.287074
-0.169257 1.464371 0.000000 29.132008
-0.129520 1.395673 0.000000 24.869797
-0.089784 1.327668 0.000001 21.265057
-0.050048 1.259280 0.000000 18.166811
-0.010312 1.193024 0.000000 15.596350
0.029424 1.127917 0.000001 13.425034
0.069161 1.063937 0.000001 11.586050
0.108897 1.001593 0.000001 10.036708
0.148633 0.940403 0.000000 8.717701
0.188369 0.880903 0.000001 7.601540
0.228106 0.821986 0.000001 6.637192
0.267842 0.765380 0.000001 5.826100
0.307578 0.708929 0.000001 5.115951
0.347314 0.655808 0.000001 4.526943
0.387050 0.602952 0.000001 4.008203
0.426787 0.551310 0.000002 3.558807
0.466523 0.497100 0.000001 3.141210
0.506259 0.446692 0.000002 2.796973
0.545995 0.394401 0.000002 2.479690
0.585732 0.343257 0.000002 2.204208
0.625468 0.290649 0.000002 1.952737
0.665204 0.238037 0.000003 1.729936
0.704940 0.184905 0.000004 1.530718
0.744677 0.129328 0.000004 1.346851
0.784413 0.070443 0.000004 1.176070
0.824149 0.011274 0.000006 1.026266
0.863885 -0.051632 0.000007 0.887874
0.903621 -0.115324 0.000008 0.766757
