# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.246425 0.000000 1763.698665
-1.560025 3.208822 0.000000 1617.416948
-1.520288 3.162828 0.000000 1454.881132
-1.480552 3.111033 0.000000 1291.317706
-1.440816 3.056429 0.000000 1138.750861
-1.401080 2.990901 0.000000 979.265939
-1.361343 2.934958 0.000000 860.908955
-1.321607 2.881411 0.000000 761.045811
-1.281871 2.830762 0.000000 677.270254
-1.242135 2.792668 0.000000 620.393896
-1.202399 2.758230 0.000000 573.098531
-1.162662 2.722437 0.000000 527.759970
-1.122926 2.674583 0.000000 472.696348
-1.083190 2.617558 0.000000 414.531567
-1.043454 2.535401 0.000000 343.083755
-1.003717 2.444433 0.000000 278.248236
-0.963981 2.352510 0.000000 225.169463
-0.924245 2.292401 0.000000 196.065154
-0.884509 2.252631 0.000000 178.908097
-0.844773 2.199196 0.000000 158.196021
-0.805036 2.113621 0.000000 129.903419
-0.765300 2.012750 0.000000 102.979256
-0.725564 1.939065 0.000000 86.908849
-0.685828 1.884092 0.000000 76.575680
-0.646091 1.802120 0.000001 63.404142
-0.606355 1.708887 0.000001 51.154498
-0.566619 1.639108 0.000000 43.561964
-0.526883 1.554838 0.000000 35.878683
-0.487147 1.471886 0.000000 29.640434
-0.447410 1.393275 0.000000 24.732837
-0.407674 1.306388 0.000001 20.248221
-0.367938 1.224473 0.000001 16.767647
-0.328202 1.140430 0.000000 13.817478
-0.288465 1.053506 0.000000 11.311108
-0.248729 0.969249 0.000000 9.316411
-0.208993 0.884698 0.000000 7.668270
-0.169257 0.798149 0.000000 6.282729
-0.129520 0.712393 0.000000 5.156940
-0.089784 0.627337 0.000000 4.239710
-0.050048 0.540230 0.000001 3.469191
-0.010312 0.454556 0.000000 2.848102
0.029424 0.368854 0.000000 2.338047
0.069161 0.282293 0.000000 1.915546
0.108897 0.196395 0.000000 1.571787
0.148633 0.111075 0.000000 1.291440
0.188369 0.026262 0.000000 1.062335
0.228106 -0.058571 0.000000 0.873832
0.267842 -0.143761 0.000000 0.718188
0.307578 -0.228126 0.000001 0.591388
0.347314 -0.311579 0.000001 0.487999
0.387050 -0.394842 0.000001 0.402862
0.426787 -0.476774 0.000001 0.333598
0.466523 -0.559451 0.000002 0.275768
0.506259 -0.641293 0.000002 0.228403
0.545995 -0.722205 0.000004 0.189577
0.585732 -0.802118 0.000008 0.157712
0.625468 -0.880486 0.000007 0.131673
0.665204 -0.957198 0.000007 0.110354
0.704940 -1.036220 0.000006 0.091995
0.744677 -1.111584 0.000019 0.077334
0.784413 -1.184441 0.000011 0.065393
0.824149 -1.256782 0.000015 0.055358
0.863885 -1.326654 0.000024 0.047129
0.903621 -1.391596 0.000028 0.040583
