# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.930618 0.000000 8523.503322
-1.560025 3.903627 0.000000 8009.899323
-1.520288 3.866709 0.000000 7357.139777
-1.480552 3.824593 0.000000 6677.174110
-1.440816 3.780827 0.000000 6037.073532
-1.401080 3.718522 0.000000 5230.242286
-1.361343 3.676101 0.000000 4743.519722
-1.321607 3.632548 0.000000 4290.888816
-1.281871 3.589391 0.000000 3884.993712
-1.242135 3.560714 0.000000 3636.755850
-1.202399 3.532216 0.000000 3405.769544
-1.162662 3.499066 0.000000 3155.481946
-1.122926 3.448509 0.000000 2808.720834
-1.083190 3.399004 0.000000 2506.129672
-1.043454 3.321985 0.000000 2098.864622
-1.003717 3.246364 0.000000 1763.452622
-0.963981 3.166707 0.000000 1467.933133
-0.924245 3.120551 0.000000 1319.927042
-0.884509 3.085213 0.000000 1216.779151
-0.844773 3.024704 0.000000 1058.529825
-0.805036 2.948138 0.000000 887.436452
-0.765300 2.871930 0.000000 744.610364
-0.725564 2.811920 0.000000 648.514020
-0.685828 2.755873 0.000000 569.996527
-0.646091 2.685599 0.000005 484.826952
-0.606355 2.616319 0.000001 413.349988
-0.566619 2.552705 0.000000 357.029267
-0.526883 2.485036 0.000000 305.517273
-0.487147 2.421334 0.000000 263.835419
-0.447410 2.357900 0.000000 227.981166
-0.407674 2.293073 0.000000 196.368389
-0.367938 2.232091 0.000000 170.643617
-0.328202 2.170175 0.000000 147.970078
-0.288465 2.105506 0.000001 127.498469
-0.248729 2.047380 0.000001 111.526617
-0.208993 1.989028 0.000000 97.505022
-0.169257 1.931633 0.000001 85.434173
-0.129520 1.875373 0.000000 75.053739
-0.089784 1.820893 0.000001 66.205170
-0.050048 1.768085 0.000001 58.624998
-0.010312 1.715725 0.000001 51.966486
0.029424 1.666399 0.000001 46.387081
0.069161 1.615445 0.000001 41.251707
0.108897 1.567522 0.000001 36.941873
0.148633 1.521951 0.000001 33.261970
0.188369 1.474088 0.000001 29.791011
0.228106 1.428665 0.000002 26.832463
0.267842 1.378416 0.000003 23.900543
0.307578 1.332861 0.000002 21.520702
0.347314 1.282846 0.000005 19.179418
0.387050 1.233309 0.000004 17.111941
0.426787 1.181748 0.000008 15.195994
0.466523 1.127518 0.000010 13.412069
0.506259 1.078505 0.000042 11.978682
0.545995 1.014645 0.000006 10.342651
0.585732 0.955783 0.000009 9.031532
0.625468 0.892741 0.000007 7.811329
0.665204 0.826512 0.000008 6.706463
0.704940 0.758189 0.000033 5.729462
0.744677 0.685554 0.000010 4.847649
0.784413 0.612047 0.000009 4.092852
0.824149 0.535951 0.000009 3.435018
0.863885 0.458596 0.000011 2.874557
0.903621 0.380030 0.000012 2.398843
