# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.340073 0.000000 2188.130444
-1.560025 3.318993 0.000000 2084.458025
-1.520288 3.291062 0.000000 1954.619053
-1.480552 3.258681 0.000000 1814.183276
-1.440816 3.223041 0.000000 1671.245459
-1.401080 3.176553 0.000000 1501.594437
-1.361343 3.139047 0.000000 1377.357655
-1.321607 3.100526 0.000000 1260.448681
-1.281871 3.063135 0.000000 1156.470859
-1.242135 3.034678 0.000000 1083.123799
-1.202399 3.006467 0.000000 1015.000863
-1.162662 2.974443 0.000000 942.849684
-1.122926 2.931797 0.000000 854.666388
-1.083190 2.883552 0.000000 764.806413
-1.043454 2.816915 0.000000 656.015743
-1.003717 2.746826 0.000000 558.245628
-0.963981 2.674762 0.000000 472.890797
-0.924245 2.625617 0.000000 422.295342
-0.884509 2.587865 0.000000 387.136840
-0.844773 2.533496 0.000000 341.582233
-0.805036 2.458363 0.000000 287.317210
-0.765300 2.379774 0.000000 239.757999
-0.725564 2.318985 0.000000 208.441624
-0.685828 2.263818 0.000000 183.576304
-0.646091 2.188207 0.000002 154.242113
-0.606355 2.115569 0.000001 130.486567
-0.566619 2.051942 0.000000 112.704435
-0.526883 1.974367 0.000001 94.268039
-0.487147 1.905224 0.000000 80.393957
-0.447410 1.832930 0.000000 68.065858
-0.407674 1.759300 0.000001 57.451144
-0.367938 1.688733 0.000001 48.835025
-0.328202 1.614663 0.000001 41.177600
-0.288465 1.538519 0.000001 34.555522
-0.248729 1.466541 0.000000 29.277937
-0.208993 1.394020 0.000000 24.775272
-0.169257 1.323224 0.000001 21.048555
-0.129520 1.250027 0.000000 17.783866
-0.089784 1.178885 0.000000 15.096785
-0.050048 1.108074 0.000000 12.825468
-0.010312 1.037982 0.000000 10.913924
0.029424 0.969355 0.000000 9.318664
0.069161 0.901040 0.000000 7.962309
0.108897 0.833794 0.000000 6.820139
0.148633 0.768662 0.000000 5.870315
0.188369 0.704168 0.000001 5.060184
0.228106 0.639710 0.000001 4.362227
0.267842 0.579323 0.000000 3.795959
0.307578 0.517677 0.000001 3.293633
0.347314 0.459247 0.000001 2.879025
0.387050 0.401549 0.000001 2.520852
0.426787 0.346749 0.000001 2.222013
0.466523 0.290153 0.000002 1.950508
0.506259 0.235867 0.000002 1.721317
0.545995 0.182041 0.000003 1.520664
0.585732 0.132133 0.000006 1.355557
0.625468 0.078921 0.000005 1.199253
0.665204 0.024827 0.000008 1.058789
0.704940 -0.025990 0.000007 0.941878
0.744677 -0.076487 0.000015 0.838453
0.784413 -0.128413 0.000022 0.743938
0.824149 -0.181834 0.000026 0.657819
0.863885 -0.235255 0.000047 0.581616
0.903621 -0.288656 0.000032 0.514364
